Date,UserID,RecipeID,Event
2021-01-14 21:08:15,934,1639,view_recipe
2021-01-14 21:09:12,934,1639,short_description
2021-01-14 21:10:29,934,1639,long_description
2021-01-14 21:11:08,646,387,view_comments
2021-01-14 21:11:40,1700,4945,view_recipe
2021-01-14 21:12:00,934,1639,steps
2021-01-14 21:13:51,1700,4945,short_description
2021-01-14 21:16:43,1700,4945,steps
2021-01-14 21:17:52,1867,729,view_recipe
2021-01-14 21:17:59,1700,4945,view_comments
2021-01-14 21:19:15,1867,729,short_description
2021-01-14 21:20:04,1867,729,long_description
2021-01-14 21:20:23,1867,729,steps
2021-01-14 21:25:50,372,4490,view_recipe
2021-01-14 21:26:12,1859,1338,view_recipe
2021-01-14 21:27:16,372,4490,long_description
2021-01-14 21:28:28,372,4490,steps
2021-01-14 21:28:45,1859,1338,short_description
2021-01-14 21:29:09,1685,732,view_recipe
2021-01-14 21:30:01,1213,210,view_recipe
2021-01-14 21:30:07,1859,1338,long_description
2021-01-14 21:30:13,1213,210,short_description
2021-01-14 21:30:26,1859,1338,steps
2021-01-14 21:30:39,1685,732,short_description
2021-01-14 21:31:11,1685,732,steps
2021-01-14 21:32:04,1859,1338,view_comments
2021-01-14 21:33:12,1213,210,steps
2021-01-14 21:35:37,1213,210,view_comments
2021-01-14 21:39:56,1519,2823,view_recipe
2021-01-14 21:40:37,1519,2823,short_description
2021-01-14 21:40:47,1519,2823,steps
2021-01-14 21:42:14,663,3800,view_recipe
2021-01-14 21:42:41,663,3800,short_description
2021-01-14 21:43:44,663,3800,long_description
2021-01-14 21:44:04,663,3800,steps
2021-01-14 21:46:02,903,4549,view_recipe
2021-01-14 21:46:55,903,4549,short_description
2021-01-14 21:47:52,304,4786,view_recipe
2021-01-14 21:49:44,903,4549,long_description
2021-01-14 21:49:58,510,4742,view_recipe
2021-01-14 21:50:48,304,4786,short_description
2021-01-14 21:51:03,903,4549,steps
2021-01-14 21:51:58,304,4786,steps
2021-01-14 21:52:30,510,4742,short_description
2021-01-14 21:53:40,304,4786,view_comments
2021-01-14 21:54:08,268,3980,view_recipe
2021-01-14 21:54:24,510,4742,long_description
2021-01-14 21:54:36,510,4742,steps
2021-01-14 21:55:28,268,3980,short_description
2021-01-14 21:57:50,268,3980,steps
2021-01-14 22:04:45,773,818,view_recipe
2021-01-14 22:05:55,1340,4760,view_recipe
2021-01-14 22:07:30,773,818,short_description
2021-01-14 22:08:23,1473,2225,view_recipe
2021-01-14 22:08:25,1340,4760,short_description
2021-01-14 22:09:03,773,818,long_description
2021-01-14 22:09:55,1473,2225,short_description
2021-01-14 22:10:23,1340,4760,steps
2021-01-14 22:11:11,1340,4760,view_comments
2021-01-14 22:11:25,1473,2225,long_description
2021-01-14 22:11:57,773,818,steps
2021-01-14 22:12:44,1216,1394,view_recipe
2021-01-14 22:13:38,1473,2225,steps
2021-01-14 22:13:47,1216,1394,short_description
2021-01-14 22:14:06,1216,1394,long_description
2021-01-14 22:15:54,1473,2225,view_comments
2021-01-14 22:16:26,1216,1394,steps
2021-01-14 22:17:15,332,1204,view_recipe
2021-01-14 22:17:58,332,1204,short_description
2021-01-14 22:18:04,617,516,view_recipe
2021-01-14 22:18:13,1931,3367,view_recipe
2021-01-14 22:18:38,332,1204,steps
2021-01-14 22:19:10,1922,880,view_recipe
2021-01-14 22:19:49,617,516,long_description
2021-01-14 22:19:55,1922,880,short_description
2021-01-14 22:20:01,1931,3367,short_description
2021-01-14 22:20:21,1012,2788,view_recipe
2021-01-14 22:20:55,1012,2788,short_description
2021-01-14 22:21:02,617,516,steps
2021-01-14 22:21:19,1922,880,steps
2021-01-14 22:21:29,1931,3367,steps
2021-01-14 22:22:24,1922,880,view_comments
2021-01-14 22:22:29,1012,2788,long_description
2021-01-14 22:23:09,617,516,view_comments
2021-01-14 22:25:13,1012,2788,steps
2021-01-14 22:27:17,1527,4490,view_recipe
2021-01-14 22:28:15,1527,4490,short_description
2021-01-14 22:29:51,1527,4490,steps
2021-01-14 22:30:17,967,3786,view_recipe
2021-01-14 22:30:55,967,3786,short_description
2021-01-14 22:32:48,967,3786,steps
2021-01-14 22:33:27,967,3786,view_comments
2021-01-14 22:34:32,397,3684,view_recipe
2021-01-14 22:37:32,397,3684,short_description
2021-01-14 22:39:41,397,3684,steps
2021-01-14 22:53:19,1280,1342,view_recipe
2021-01-14 22:55:25,1280,1342,short_description
2021-01-14 22:55:30,1280,1342,long_description
2021-01-14 22:58:13,1280,1342,steps
2021-01-14 22:59:40,1565,1172,view_recipe
2021-01-14 23:00:22,1565,1172,short_description
2021-01-14 23:02:17,1792,1403,view_recipe
2021-01-14 23:02:22,1565,1172,long_description
2021-01-14 23:03:57,1565,1172,steps
2021-01-14 23:05:00,1792,1403,short_description
2021-01-14 23:06:48,447,1700,view_recipe
2021-01-14 23:07:23,1792,1403,long_description
2021-01-14 23:08:05,447,1700,short_description
2021-01-14 23:10:06,447,1700,steps
2021-01-14 23:10:22,1792,1403,steps
2021-01-14 23:12:27,716,4299,view_recipe
2021-01-14 23:13:36,716,4299,short_description
2021-01-14 23:14:46,716,4299,long_description
2021-01-14 23:15:50,716,4299,steps
2021-01-14 23:17:14,12,4312,view_recipe
2021-01-14 23:19:18,12,4312,short_description
2021-01-14 23:21:12,12,4312,steps
2021-01-14 23:22:38,12,4312,view_comments
2021-01-14 23:23:49,786,2715,view_recipe
2021-01-14 23:25:05,786,2715,short_description
2021-01-14 23:26:41,786,2715,long_description
2021-01-14 23:27:41,786,2715,steps
2021-01-14 23:29:04,786,2715,view_comments
2021-01-14 23:30:30,1132,1746,view_recipe
2021-01-14 23:31:14,1132,1746,short_description
2021-01-14 23:32:54,1132,1746,steps
2021-01-14 23:36:42,840,2566,view_recipe
2021-01-14 23:38:51,840,2566,short_description
2021-01-14 23:40:17,840,2566,steps
2021-01-14 23:47:28,1462,2959,view_recipe
2021-01-14 23:48:47,1462,2959,short_description
2021-01-14 23:48:57,1462,2959,long_description
2021-01-14 23:51:40,1462,2959,steps
2021-01-14 23:55:52,420,3966,view_recipe
2021-01-14 23:57:00,420,3966,short_description
2021-01-14 23:58:43,420,3966,steps
2021-01-14 23:58:56,150,3775,view_recipe
2021-01-14 23:59:50,150,3775,short_description
2021-01-15 00:00:02,150,3775,steps
2021-01-15 00:00:05,420,3966,view_comments
2021-01-15 00:09:33,1800,1372,view_recipe
2021-01-15 00:10:03,1800,1372,short_description
2021-01-15 00:12:16,1800,1372,long_description
2021-01-15 00:13:30,1800,1372,steps
2021-01-15 00:17:32,215,4969,view_recipe
2021-01-15 00:18:38,215,4969,short_description
2021-01-15 00:20:53,215,4969,long_description
2021-01-15 00:21:03,949,4158,view_recipe
2021-01-15 00:23:16,215,4969,steps
2021-01-15 00:23:21,215,4969,view_comments
2021-01-15 00:23:23,949,4158,short_description
2021-01-15 00:25:17,949,4158,long_description
2021-01-15 00:27:41,949,4158,steps
2021-01-15 00:41:22,747,1171,view_recipe
2021-01-15 00:42:38,343,4707,view_recipe
2021-01-15 00:44:08,747,1171,short_description
2021-01-15 00:44:19,343,4707,short_description
2021-01-15 00:45:10,343,4707,long_description
2021-01-15 00:46:38,985,4883,view_recipe
2021-01-15 00:46:57,985,4883,short_description
2021-01-15 00:47:05,747,1171,long_description
2021-01-15 00:47:25,343,4707,steps
2021-01-15 00:48:01,747,1171,steps
2021-01-15 00:49:01,985,4883,steps
2021-01-15 00:49:18,679,4066,view_recipe
2021-01-15 00:51:25,679,4066,short_description
2021-01-15 00:54:12,679,4066,long_description
2021-01-15 00:54:20,1467,4772,view_recipe
2021-01-15 00:54:24,1550,4183,view_recipe
2021-01-15 00:54:36,1467,4772,short_description
2021-01-15 00:55:11,1467,4772,long_description
2021-01-15 00:55:59,1467,4772,steps
2021-01-15 00:56:28,1550,4183,short_description
2021-01-15 00:56:34,1550,4183,steps
2021-01-15 00:56:45,679,4066,steps
2021-01-15 00:57:05,1467,4772,view_comments
2021-01-15 00:58:51,679,4066,view_comments
2021-01-15 01:04:03,1187,4299,view_recipe
2021-01-15 01:06:45,1187,4299,short_description
2021-01-15 01:07:07,1187,4299,steps
2021-01-15 01:07:49,1187,4299,view_comments
2021-01-15 01:08:21,900,4688,view_recipe
2021-01-15 01:09:11,900,4688,short_description
2021-01-15 01:10:27,900,4688,long_description
2021-01-15 01:10:37,1577,1503,view_recipe
2021-01-15 01:12:22,900,4688,steps
2021-01-15 01:13:10,261,1214,view_recipe
2021-01-15 01:13:12,1577,1503,short_description
2021-01-15 01:13:52,1577,1503,long_description
2021-01-15 01:16:00,1577,1503,steps
2021-01-15 01:16:09,261,1214,short_description
2021-01-15 01:16:21,261,1214,steps
2021-01-15 01:18:29,261,1214,view_comments
2021-01-15 01:19:16,1211,4492,view_recipe
2021-01-15 01:19:59,1211,4492,short_description
2021-01-15 01:21:14,1211,4492,long_description
2021-01-15 01:21:21,1936,3092,view_recipe
2021-01-15 01:22:40,1211,4492,steps
2021-01-15 01:24:05,1936,3092,short_description
2021-01-15 01:25:34,1936,3092,steps
2021-01-15 01:32:23,1897,1980,view_recipe
2021-01-15 01:34:53,1897,1980,short_description
2021-01-15 01:36:46,1897,1980,steps
2021-01-15 01:37:12,1463,3297,view_recipe
2021-01-15 01:39:49,1463,3297,short_description
2021-01-15 01:39:49,86,4236,view_recipe
2021-01-15 01:40:53,86,4236,short_description
2021-01-15 01:42:08,86,4236,steps
2021-01-15 01:42:12,1463,3297,long_description
2021-01-15 01:42:34,86,4236,view_comments
2021-01-15 01:43:03,1463,3297,steps
2021-01-15 01:43:47,1041,3274,view_recipe
2021-01-15 01:43:53,1463,3297,view_comments
2021-01-15 01:43:54,1041,3274,short_description
2021-01-15 01:44:47,646,4980,view_recipe
2021-01-15 01:44:54,1041,3274,long_description
2021-01-15 01:46:45,646,4980,short_description
2021-01-15 01:47:05,646,4980,long_description
2021-01-15 01:47:31,1041,3274,steps
2021-01-15 01:49:18,943,2013,view_recipe
2021-01-15 01:49:36,646,4980,steps
2021-01-15 01:51:01,943,2013,short_description
2021-01-15 01:52:00,943,2013,long_description
2021-01-15 01:54:40,943,2013,steps
2021-01-15 01:55:08,1354,2252,view_recipe
2021-01-15 01:57:09,1354,2252,short_description
2021-01-15 02:00:09,1354,2252,long_description
2021-01-15 02:03:04,1354,2252,steps
2021-01-15 02:04:33,1552,3768,view_recipe
2021-01-15 02:05:21,1552,3768,short_description
2021-01-15 02:07:33,1552,3768,long_description
2021-01-15 02:08:24,1552,3768,steps
2021-01-15 02:11:25,542,4343,view_recipe
2021-01-15 02:12:56,1072,3234,view_recipe
2021-01-15 02:13:22,542,4343,short_description
2021-01-15 02:13:47,1072,3234,short_description
2021-01-15 02:14:47,1072,3234,steps
2021-01-15 02:15:04,549,1775,view_recipe
2021-01-15 02:15:36,549,1775,short_description
2021-01-15 02:15:54,1072,3234,view_comments
2021-01-15 02:15:57,542,4343,steps
2021-01-15 02:17:24,1736,4485,view_recipe
2021-01-15 02:17:33,549,1775,long_description
2021-01-15 02:18:14,1736,4485,short_description
2021-01-15 02:18:30,549,1775,steps
2021-01-15 02:19:15,1736,4485,steps
2021-01-15 02:21:49,995,4484,view_recipe
2021-01-15 02:23:39,995,4484,short_description
2021-01-15 02:24:54,1839,4279,view_recipe
2021-01-15 02:25:25,995,4484,steps
2021-01-15 02:26:26,789,729,view_recipe
2021-01-15 02:27:08,80,4965,view_recipe
2021-01-15 02:27:20,1839,4279,short_description
2021-01-15 02:27:21,80,4965,short_description
2021-01-15 02:27:26,789,729,short_description
2021-01-15 02:27:40,789,729,steps
2021-01-15 02:27:57,1839,4279,long_description
2021-01-15 02:28:08,995,4484,view_comments
2021-01-15 02:28:27,459,80,view_recipe
2021-01-15 02:29:09,459,80,short_description
2021-01-15 02:29:17,80,4965,steps
2021-01-15 02:29:51,789,729,view_comments
2021-01-15 02:30:03,459,80,steps
2021-01-15 02:30:16,459,80,view_comments
2021-01-15 02:30:22,1839,4279,steps
2021-01-15 02:30:23,988,148,view_recipe
2021-01-15 02:30:37,80,4965,view_comments
2021-01-15 02:30:46,988,148,short_description
2021-01-15 02:31:58,988,148,long_description
2021-01-15 02:32:43,988,148,steps
2021-01-15 02:33:50,853,1638,view_recipe
2021-01-15 02:35:08,853,1638,short_description
2021-01-15 02:35:29,1869,2196,view_recipe
2021-01-15 02:35:34,853,1638,long_description
2021-01-15 02:37:49,1869,2196,short_description
2021-01-15 02:38:19,853,1638,steps
2021-01-15 02:40:25,1869,2196,long_description
2021-01-15 02:42:41,1231,2781,view_recipe
2021-01-15 02:43:01,1869,2196,steps
2021-01-15 02:43:24,1231,2781,short_description
2021-01-15 02:44:40,459,2848,view_recipe
2021-01-15 02:45:09,1231,2781,long_description
2021-01-15 02:47:03,459,2848,short_description
2021-01-15 02:47:19,459,2848,steps
2021-01-15 02:47:31,1231,2781,steps
2021-01-15 02:54:39,893,2509,view_recipe
2021-01-15 02:55:50,372,359,view_recipe
2021-01-15 02:56:33,1852,4703,view_recipe
2021-01-15 02:57:08,893,2509,short_description
2021-01-15 02:57:51,1852,4703,short_description
2021-01-15 02:57:53,893,2509,long_description
2021-01-15 02:57:59,893,2509,steps
2021-01-15 02:58:25,372,359,short_description
2021-01-15 02:59:17,372,359,long_description
2021-01-15 02:59:42,1852,4703,long_description
2021-01-15 03:00:59,1852,4703,steps
2021-01-15 03:02:11,372,359,steps
2021-01-15 03:03:56,1852,4703,view_comments
2021-01-15 03:04:07,372,359,view_comments
2021-01-15 03:08:22,1843,2076,view_recipe
2021-01-15 03:08:32,1843,2076,short_description
2021-01-15 03:10:33,1843,2076,long_description
2021-01-15 03:10:52,1843,2076,steps
2021-01-15 03:14:19,750,3714,view_recipe
2021-01-15 03:16:18,750,3714,short_description
2021-01-15 03:19:06,750,3714,long_description
2021-01-15 03:19:36,750,3714,steps
2021-01-15 03:33:29,1003,3299,view_recipe
2021-01-15 03:33:55,1801,1165,view_recipe
2021-01-15 03:34:57,1003,3299,steps
2021-01-15 03:35:22,1801,1165,short_description
2021-01-15 03:35:59,1003,3299,view_comments
2021-01-15 03:36:43,1801,1165,steps
2021-01-15 03:37:36,1773,4776,view_recipe
2021-01-15 03:38:38,467,1205,view_recipe
2021-01-15 03:38:44,447,3116,view_recipe
2021-01-15 03:38:46,467,1205,short_description
2021-01-15 03:38:53,1773,4776,short_description
2021-01-15 03:39:14,1123,549,view_recipe
2021-01-15 03:39:16,447,3116,short_description
2021-01-15 03:39:22,467,1205,long_description
2021-01-15 03:39:32,532,3016,view_recipe
2021-01-15 03:40:08,475,3284,view_recipe
2021-01-15 03:40:24,475,3284,short_description
2021-01-15 03:40:27,1773,4776,long_description
2021-01-15 03:40:39,447,3116,long_description
2021-01-15 03:40:47,467,1205,steps
2021-01-15 03:41:20,532,3016,short_description
2021-01-15 03:41:45,532,3016,steps
2021-01-15 03:42:04,1123,549,short_description
2021-01-15 03:42:17,1773,4776,steps
2021-01-15 03:42:19,447,3116,steps
2021-01-15 03:43:10,475,3284,long_description
2021-01-15 03:43:41,1123,549,long_description
2021-01-15 03:43:43,475,3284,steps
2021-01-15 03:45:58,1123,549,steps
2021-01-15 03:53:30,1263,1028,view_recipe
2021-01-15 03:55:49,1263,1028,short_description
2021-01-15 03:56:56,1263,1028,long_description
2021-01-15 03:57:54,1263,1028,steps
2021-01-15 04:06:20,1506,1190,view_recipe
2021-01-15 04:07:54,1506,1190,long_description
2021-01-15 04:10:25,1506,1190,steps
2021-01-15 04:10:55,639,2918,view_recipe
2021-01-15 04:11:27,639,2918,short_description
2021-01-15 04:12:16,639,2918,steps
2021-01-15 04:12:48,783,896,view_recipe
2021-01-15 04:13:09,783,896,short_description
2021-01-15 04:14:41,783,896,long_description
2021-01-15 04:15:53,1142,907,view_recipe
2021-01-15 04:16:02,1142,907,short_description
2021-01-15 04:16:12,783,896,steps
2021-01-15 04:16:18,783,896,view_comments
2021-01-15 04:17:15,1142,907,long_description
2021-01-15 04:19:26,1142,907,steps
2021-01-15 04:19:47,1142,907,view_comments
2021-01-15 04:22:48,1469,2738,view_recipe
2021-01-15 04:23:28,1469,2738,short_description
2021-01-15 04:25:38,1469,2738,steps
2021-01-15 04:44:00,1520,135,view_recipe
2021-01-15 04:44:02,77,3491,view_recipe
2021-01-15 04:44:37,1520,135,short_description
2021-01-15 04:45:47,802,375,view_recipe
2021-01-15 04:46:09,77,3491,short_description
2021-01-15 04:46:28,77,3491,long_description
2021-01-15 04:46:31,1520,135,steps
2021-01-15 04:47:34,802,375,short_description
2021-01-15 04:47:55,401,3920,view_recipe
2021-01-15 04:49:17,77,3491,steps
2021-01-15 04:49:35,923,337,view_recipe
2021-01-15 04:49:47,802,375,long_description
2021-01-15 04:50:01,401,3920,short_description
2021-01-15 04:50:37,802,375,steps
2021-01-15 04:50:44,103,4261,view_recipe
2021-01-15 04:50:58,103,4261,short_description
2021-01-15 04:51:06,401,3920,steps
2021-01-15 04:52:28,923,337,short_description
2021-01-15 04:53:08,401,3920,view_comments
2021-01-15 04:53:40,103,4261,steps
2021-01-15 04:54:32,923,337,long_description
2021-01-15 04:56:24,103,4261,view_comments
2021-01-15 04:56:29,923,337,steps
2021-01-15 05:03:47,1668,548,view_recipe
2021-01-15 05:06:09,1668,548,short_description
2021-01-15 05:07:19,1668,548,long_description
2021-01-15 05:07:32,464,2728,view_recipe
2021-01-15 05:08:47,1668,548,steps
2021-01-15 05:09:14,1668,548,view_comments
2021-01-15 05:09:54,1802,240,view_recipe
2021-01-15 05:10:09,464,2728,short_description
2021-01-15 05:11:35,1612,3802,view_recipe
2021-01-15 05:11:57,1098,1448,view_recipe
2021-01-15 05:12:34,1802,240,short_description
2021-01-15 05:12:35,464,2728,steps
2021-01-15 05:13:31,1612,3802,steps
2021-01-15 05:13:53,1098,1448,short_description
2021-01-15 05:14:09,1098,1448,long_description
2021-01-15 05:14:19,1802,240,steps
2021-01-15 05:15:55,1098,1448,steps
2021-01-15 05:18:29,971,1975,view_recipe
2021-01-15 05:21:01,1225,2984,view_recipe
2021-01-15 05:21:12,971,1975,short_description
2021-01-15 05:21:24,1225,2984,short_description
2021-01-15 05:22:57,971,1975,steps
2021-01-15 05:23:09,1225,2984,steps
2021-01-15 05:24:12,1393,2982,view_recipe
2021-01-15 05:25:50,1225,2984,view_comments
2021-01-15 05:26:32,1393,2982,short_description
2021-01-15 05:27:54,1393,2982,steps
2021-01-15 05:29:29,1982,2475,view_recipe
2021-01-15 05:30:30,1393,2982,view_comments
2021-01-15 05:30:44,638,3197,view_recipe
2021-01-15 05:31:59,1982,2475,short_description
2021-01-15 05:32:36,1982,2475,long_description
2021-01-15 05:33:33,638,3197,short_description
2021-01-15 05:34:27,1982,2475,steps
2021-01-15 05:34:59,638,3197,long_description
2021-01-15 05:37:09,638,3197,steps
2021-01-15 05:37:57,399,2755,view_recipe
2021-01-15 05:38:30,644,4834,view_recipe
2021-01-15 05:40:06,644,4834,long_description
2021-01-15 05:40:56,399,2755,short_description
2021-01-15 05:41:27,644,4834,steps
2021-01-15 05:43:24,187,3927,view_recipe
2021-01-15 05:43:33,399,2755,long_description
2021-01-15 05:43:49,1195,2798,view_recipe
2021-01-15 05:44:19,399,2755,steps
2021-01-15 05:45:15,187,3927,short_description
2021-01-15 05:46:11,853,248,view_recipe
2021-01-15 05:46:28,1195,2798,short_description
2021-01-15 05:46:37,1694,4129,view_recipe
2021-01-15 05:47:03,1195,2798,steps
2021-01-15 05:47:14,187,3927,steps
2021-01-15 05:47:14,402,3081,view_recipe
2021-01-15 05:48:43,1694,4129,short_description
2021-01-15 05:48:55,853,248,short_description
2021-01-15 05:49:13,853,248,long_description
2021-01-15 05:49:14,660,4969,view_recipe
2021-01-15 05:49:56,402,3081,short_description
2021-01-15 05:50:12,402,3081,long_description
2021-01-15 05:50:54,1694,4129,steps
2021-01-15 05:51:24,402,3081,steps
2021-01-15 05:51:48,660,4969,steps
2021-01-15 05:52:12,853,248,steps
2021-01-15 05:52:28,795,806,view_recipe
2021-01-15 05:54:01,853,248,view_comments
2021-01-15 05:54:40,795,806,short_description
2021-01-15 05:55:42,795,806,long_description
2021-01-15 05:55:54,395,920,view_recipe
2021-01-15 05:56:18,795,806,steps
2021-01-15 05:58:07,1530,1663,view_recipe
2021-01-15 05:58:18,395,920,short_description
2021-01-15 05:59:45,395,920,steps
2021-01-15 05:59:58,1530,1663,short_description
2021-01-15 06:00:58,395,920,view_comments
2021-01-15 06:01:58,1530,1663,long_description
2021-01-15 06:03:32,1530,1663,steps
2021-01-15 06:09:11,940,503,view_recipe
2021-01-15 06:09:49,940,503,short_description
2021-01-15 06:12:12,940,503,steps
2021-01-15 06:12:38,940,503,view_comments
2021-01-15 06:23:36,1460,3081,view_recipe
2021-01-15 06:25:43,1460,3081,short_description
2021-01-15 06:27:45,1460,3081,long_description
2021-01-15 06:27:51,1677,1486,view_recipe
2021-01-15 06:30:19,1677,1486,short_description
2021-01-15 06:30:21,1460,3081,steps
2021-01-15 06:32:31,1677,1486,long_description
2021-01-15 06:33:28,1769,1175,view_recipe
2021-01-15 06:33:45,0,3376,view_recipe
2021-01-15 06:34:30,592,506,view_recipe
2021-01-15 06:34:31,717,3917,view_recipe
2021-01-15 06:34:52,1742,3274,view_recipe
2021-01-15 06:35:21,1677,1486,steps
2021-01-15 06:36:07,1769,1175,short_description
2021-01-15 06:36:18,0,3376,short_description
2021-01-15 06:36:27,592,506,short_description
2021-01-15 06:36:36,1769,1175,long_description
2021-01-15 06:36:38,717,3917,short_description
2021-01-15 06:36:59,0,3376,steps
2021-01-15 06:37:01,717,3917,steps
2021-01-15 06:37:12,1769,1175,steps
2021-01-15 06:37:46,1742,3274,short_description
2021-01-15 06:38:29,1900,4400,view_recipe
2021-01-15 06:38:38,592,506,long_description
2021-01-15 06:39:37,1900,4400,short_description
2021-01-15 06:39:42,592,506,steps
2021-01-15 06:39:52,1900,4400,long_description
2021-01-15 06:40:22,1742,3274,steps
2021-01-15 06:41:18,1900,4400,steps
2021-01-15 06:48:39,858,63,view_recipe
2021-01-15 06:48:46,858,63,short_description
2021-01-15 06:48:53,858,63,steps
2021-01-15 06:49:04,699,4294,view_recipe
2021-01-15 06:49:25,1785,2311,view_recipe
2021-01-15 06:50:50,1785,2311,short_description
2021-01-15 06:51:02,1785,2311,steps
2021-01-15 06:51:41,699,4294,short_description
2021-01-15 06:52:31,699,4294,long_description
2021-01-15 06:53:52,854,2032,view_recipe
2021-01-15 06:54:29,699,4294,steps
2021-01-15 06:54:32,854,2032,short_description
2021-01-15 06:56:11,699,4294,view_comments
2021-01-15 06:56:54,854,2032,long_description
2021-01-15 06:59:42,854,2032,steps
2021-01-15 07:00:34,651,3523,view_recipe
2021-01-15 07:01:04,651,3523,short_description
2021-01-15 07:03:25,651,3523,steps
2021-01-15 07:06:35,1400,2247,view_recipe
2021-01-15 07:08:04,1400,2247,short_description
2021-01-15 07:08:50,1400,2247,long_description
2021-01-15 07:09:14,1070,4105,view_recipe
2021-01-15 07:10:20,1400,2247,steps
2021-01-15 07:10:39,1400,2247,view_comments
2021-01-15 07:10:43,1070,4105,short_description
2021-01-15 07:12:34,1070,4105,steps
2021-01-15 07:13:25,662,4396,view_recipe
2021-01-15 07:13:34,1061,4503,view_recipe
2021-01-15 07:14:15,662,4396,short_description
2021-01-15 07:15:10,662,4396,steps
2021-01-15 07:15:41,1061,4503,short_description
2021-01-15 07:16:06,906,4385,view_recipe
2021-01-15 07:16:21,329,322,view_recipe
2021-01-15 07:16:45,1061,4503,long_description
2021-01-15 07:16:49,662,4396,view_comments
2021-01-15 07:17:58,329,322,short_description
2021-01-15 07:18:07,1061,4503,steps
2021-01-15 07:18:42,906,4385,short_description
2021-01-15 07:20:18,329,322,steps
2021-01-15 07:21:22,906,4385,long_description
2021-01-15 07:21:40,1353,3124,view_recipe
2021-01-15 07:21:41,1403,1110,view_recipe
2021-01-15 07:22:39,1353,3124,short_description
2021-01-15 07:22:40,906,4385,steps
2021-01-15 07:23:07,1403,1110,short_description
2021-01-15 07:24:35,1403,1110,long_description
2021-01-15 07:24:41,906,4385,view_comments
2021-01-15 07:25:18,1353,3124,steps
2021-01-15 07:26:33,466,124,view_recipe
2021-01-15 07:27:09,466,124,short_description
2021-01-15 07:27:18,1403,1110,steps
2021-01-15 07:28:52,466,124,long_description
2021-01-15 07:29:01,1540,3068,view_recipe
2021-01-15 07:30:54,466,124,steps
2021-01-15 07:31:05,1540,3068,short_description
2021-01-15 07:31:41,1540,3068,steps
2021-01-15 07:32:27,1540,3068,view_comments
2021-01-15 07:37:37,511,4822,view_recipe
2021-01-15 07:38:52,743,4548,view_recipe
2021-01-15 07:38:59,743,4548,short_description
2021-01-15 07:39:08,258,4195,view_recipe
2021-01-15 07:39:11,511,4822,short_description
2021-01-15 07:39:25,743,4548,steps
2021-01-15 07:41:16,258,4195,short_description
2021-01-15 07:41:51,511,4822,long_description
2021-01-15 07:42:44,258,4195,steps
2021-01-15 07:44:09,511,4822,steps
2021-01-15 07:44:41,1457,3775,view_recipe
2021-01-15 07:44:49,295,3460,view_recipe
2021-01-15 07:44:58,258,4195,view_comments
2021-01-15 07:46:09,295,3460,short_description
2021-01-15 07:46:40,1457,3775,long_description
2021-01-15 07:46:45,1457,3775,steps
2021-01-15 07:47:02,295,3460,long_description
2021-01-15 07:47:51,295,3460,steps
2021-01-15 07:48:47,1457,3775,view_comments
2021-01-15 07:50:01,1635,2663,view_recipe
2021-01-15 07:51:04,1635,2663,short_description
2021-01-15 07:51:15,881,1634,view_recipe
2021-01-15 07:52:09,1635,2663,steps
2021-01-15 07:53:34,881,1634,short_description
2021-01-15 07:55:19,881,1634,long_description
2021-01-15 07:55:32,1621,87,view_recipe
2021-01-15 07:57:23,406,4673,view_recipe
2021-01-15 07:57:38,1621,87,short_description
2021-01-15 07:58:01,881,1634,steps
2021-01-15 07:58:03,1774,3721,view_recipe
2021-01-15 07:59:34,8,3949,view_recipe
2021-01-15 07:59:56,1621,87,long_description
2021-01-15 08:00:03,390,951,view_recipe
2021-01-15 08:00:05,406,4673,short_description
2021-01-15 08:00:09,1774,3721,short_description
2021-01-15 08:00:36,406,4673,steps
2021-01-15 08:00:37,1621,87,steps
2021-01-15 08:00:43,390,951,short_description
2021-01-15 08:01:02,390,951,steps
2021-01-15 08:01:30,1774,3721,long_description
2021-01-15 08:01:54,8,3949,short_description
2021-01-15 08:02:01,406,4673,view_comments
2021-01-15 08:02:02,1774,3721,steps
2021-01-15 08:03:09,8,3949,long_description
2021-01-15 08:04:45,1270,3225,view_recipe
2021-01-15 08:05:02,1270,3225,short_description
2021-01-15 08:05:03,8,3949,steps
2021-01-15 08:06:11,589,2701,view_recipe
2021-01-15 08:07:39,1270,3225,steps
2021-01-15 08:08:00,589,2701,short_description
2021-01-15 08:10:28,174,4000,view_recipe
2021-01-15 08:10:48,589,2701,steps
2021-01-15 08:11:26,1598,1785,view_recipe
2021-01-15 08:12:02,174,4000,short_description
2021-01-15 08:12:04,1598,1785,short_description
2021-01-15 08:13:59,174,4000,steps
2021-01-15 08:14:11,1598,1785,steps
2021-01-15 08:15:21,1598,1785,view_comments
2021-01-15 08:27:38,1116,2694,view_recipe
2021-01-15 08:29:34,1116,2694,short_description
2021-01-15 08:31:58,1116,2694,long_description
2021-01-15 08:32:24,1116,2694,steps
2021-01-15 08:32:48,1054,4549,view_recipe
2021-01-15 08:35:09,1054,4549,short_description
2021-01-15 08:35:22,1054,4549,long_description
2021-01-15 08:38:17,1054,4549,steps
2021-01-15 08:39:33,1054,4549,view_comments
2021-01-15 08:47:16,1157,1372,view_recipe
2021-01-15 08:49:47,1157,1372,short_description
2021-01-15 08:52:41,1157,1372,long_description
