博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
双流司法,2895949950,04月15日 22:28,微博视频号,,,,1,,#V光计划##日本核废水入海对中国有何影响##日本政府正式决定福岛核废水排海#,4分钟带你了解日本福岛核污水扩散路径，太平洋沿岸国家无一幸免！ L全景历史地理的微博视频 ​​​ 2成都 ​
进宝君,3243531655,04月15日 22:28,iPhone客户端,,,,7,,#日本副首相称喝处理核废水没事##日本政府正式决定福岛核废水排海#, 如果真没事，为啥不排到内河里？直接运水处理厂也好啊，毕竟日本水资源也不富裕，干嘛浪费排到海里？ ​
X笑醒,7485327749,04月15日 22:28,iPhone客户端,,,,,,-,震荡的行情有点难受特别是手里没有筹码医美 二胎的概念持续泛强核废水明天估计是走弱十分的想调仓把金牛化工换到 旅游或者雷达。你说这手，应该在哪里 ​
爱国知青,6408807483,04月15日 22:28,微博视频号,,1,5,9,,#赵立坚请日本政客用核废水做饭洗衣# #商务部回应日本处置福岛核废水#,日本拍板排核废水入海，“哈日成风”的台湾民众惊呆了    ​​​​   ​​​​  L爱国知青的微博视频 ​
Lillian-luvmyself,6003662607,04月15日 22:27,vivo AI智慧拍照X21,,,,2,,#赵立坚请日本政客用核废水做饭洗衣#,为什么他们这么卑劣，能不能全球一起众筹雇杀手除掉日本政客真的是一想到他们要危害环境，就气的牙痒痒 ​
尽享悠闲,6174854854,04月15日 14:49,HUAWEI Mate 40 Pro+,,,,,,-,笑死我了 ​
风雾轻寰,5629427373,04月15日 22:27,搜狗高速浏览器,,,,2,,-,内娱选秀明星的下限再次被刷新，还建议中国帮日本处理核废水，我祝愿他一天一杯核废水早日变异哥斯拉 ​
淡默唯Ann,6130886619,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
我好想吃了你o,6973005661,04月15日 22:27,iPhone客户端,,,2,,,#老婆不让VS老公不让##直男是怎么切蛋糕的##抑郁症发作时的症状##女主颜值最能打的国漫##虽然痛但也是个讲究人##原来飞絮可以这么美##宠物最让人心疼的瞬间##爱豆和男朋友同时掉河里##要不要借钱给好朋友##扬州炒饭味雪糕# ​​​#最早火遍全国的电音神曲# ​​​#护肤品用得多真的好吗# ​​​#最早火遍全国的电音神曲# ​​​#护肤品用得多真的好吗# ​​​#新手春妆填坑公式# ​​​#为什么初恋往往走不到最后# ​​​#没动态的日子我都在打工# ​​​#没动态的日子里我都在好好的打工# ​​​#中英文一秒切换过于真实# ​​​#何炅父亲被强制执行能让何炅还吗# ​​​#00后到底要不要生孩子# ​​​#驾校教练怼人语录# ​​​#人生中最艰难的经历# ​​​#生活中的期待感有多重要# ​​​#猫咪一辈子不出门会怎样# ​​​#电梯故障后引发的社死现场# ​​​#杨洋问yyds是什么意思# ​​​#利路修变身Tony# ​​​#核废水排海影响有多大# ​​​#中国女足有多强# ​​​#泰国男兵训练大赏# ​​​#春夏草莓汽水妆# ​​​#超冷的谐音梗有多好笑# ​​​#和手机谈恋爱是种什么体验# ​​​#打完疫苗后的副作用# ​​​#遇到的客户有多离谱# ​​​#如何回应别人评论你的爱豆# ​​​，#假如你年薪百万# ​​​#和喜欢的人去看夕阳# ​​​#看泰剧的苦恼# ​​​#原来飞絮可以这么美# ​​​#女孩子应该嫁给潜力股吗# ​​​#在哪样事物上花钱最多# ​​​#没去过机场的漫画家# ​​​#我看不懂但是我大受震撼# ​​​#论文化人如何捉贼# ​​​#装逼撞到你擅长的领域# ​​​#怎样做才算生活的勇者# ​​​#春夏简约风穿搭# ​​​#配合着装开心的狗# ​​​#曾经很火但消失了的食材# ​​​#你愿意和现在的自己恋爱吗# ​​​#恋人之间到底该不该谈钱# ​​​#不要随便穿肉色的上衣# ​​​#软糯南瓜烤奶布丁挞# ​​​#被拉黑后该不该问为什么# ​​​，#做了女团腿训练发现的真相#, ​​​ 收起全文d
贰我也,1270384122,04月15日 22:27,观网App,,,,,,-,外交部召见日本大使：收回核废水排放入海错误决定O外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉 替天行道，和正义站在一起，长期看一定得道多助，失道寡助。 ​
东邪影视,5510773324,04月15日 16:23,微博视频号,,3,2,5,,#外交部回应日本催中国实现碳中和#：请以责人之心责己】14日，日本环境大臣呼吁中国提前实现2060年碳中和承诺。赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。（总台央视记者申杨 孔禄渊）L央视新闻的微博视频 收起全文d
还要努力LHB,5348353001,04月15日 22:27,微博国际版,,,,,,-,日本政府说处理过的核废水不会对人体造成伤害，那他们怎么不把核废水当做生活用水来进行生产活动而是排放进入大海呢 ​
最喜欢二白了,5038370264,04月15日 22:27,iPhone客户端,,,1,2,,#日本政府正式决定福岛核废水排海# 特斯拉的核心价值观是地球毁灭，人类灭绝！我马斯克会带领大家（特权阶级）离开地球。迈向太空。殖民太空。#日本核污水57天将污染半个太平洋#,很多人都以为不吃海鲜就没事了。关键不是海产品，洋流和大气层，放射性物质会蒸发成云，上升到大气层，然后变成雨，所以哪怕躲在山沟沟里。也会被核污染。这就是核心问题。人类变异，他们污染整个世界，美国小部分有钱人移民外太空。而我们很多傻乎乎的特斯拉车主还在给他们钱💰  2惠州 收起全文d
青春-眉山,5237053116,04月15日 22:27,iPhone客户端,,1,,2,,#赵立坚五问美国谁是真正威胁#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚说：“我想问问美方，究竟是谁军费世界第一、海外军事基地最多？是谁建国240多年历史上只有16年没有打过仗？是谁频频派军舰、军机到处耀武扬威？是谁打着民主人权的幌子，到处搞渗透破坏、颜色革命和政权更迭？又是谁到处拉帮结伙、不择手段地打压别国？”#赵立坚请日本政客用核废水做饭洗衣#日本一些政客费尽心机想要证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣服或者灌溉，请他们保证海产品不会被核废水污染，请他们接受国际原子能机构建议，同包括中韩在内的有关国家合作成立技术工作组开展评估。赵立坚说，日本别以为得到了美国的“感谢”就吃了“定心丸”。美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。#赵立坚说拿锤子的人看什么都像钉子#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚15日表示，中国坚定不移地走和平发展道路。我们从来没有主动挑起过一场战争，也从来没有侵犯过别国一寸领土，不对任何国家构成威胁。英语有句俗话：“拿着锤子的人看什么都像钉子。”美国企图永远维持世界霸权、主导国际规则，因此，看谁都像挑战、威胁，都像“钉子”。这是典型的以小人之心度君子之腹。#外交部回应日本催中国实现碳中和#赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【霸气！一文速览，今日外交部记者会赵立坚回怼美国日本】4月15日，外交部发言人赵立坚主持例行记者会，就美方从阿富汗撤军、日本核废水等问题作出回应。，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。  L南方日报的微博视频 收起全文d
Q发发,1076723854,04月15日 22:27,iPhone客户端,,,,,,#日本政府正式决定福岛核废水排海#,小日本也有脸 ​
不周山风,6223200083,04月15日 22:27,HUAWEI P30 Pro,,,,1,@赵云龙@为有书香来@天中捕快@巅峰倦客@河南网信,-,这是什么算法？外交部批驳日本人倾倒核废水的声音受欢迎，大家转多了也要被无差别“封杀”？@赵云龙 @为有书香来 @天中捕快 @巅峰倦客 @河南网信 ​
老实巴交的乡下人-,2135252781,04月15日 22:27,iPhone客户端,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,又开始了  ​
铸剑中原,7539097977,04月15日 22:26,铸剑中原超话,,2,7,1,,#外交部召见日本驻华大使提出严正交涉#,铸剑中原【】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。（外交部网站） 收起全文d
布鲁斯369,5087416671,04月14日 22:19,搞笑视频超话,,,,,,#春日出道计划#,以我的人格担保，这粪水真的没问题 我叫孙火旺 搞笑视频 L我叫孙火旺的微博视频 ​
凉城以北深海未眠w,5686091473,04月15日 11:01,🍑的iPhone 11,,,,,,-,……为什么总看到有人说希望我们接下烂摊子去帮日本处理核污水，身为友邻互帮互助当然可以，但他们自己尽到解决问题的责任和义务了吗？作为发达经济体他们把烂摊子甩给全世界，我们一个发展中国家顺势接盘这算什么…… ​
大耳护脸,1152554712,04月15日 21:32,微博 weibo.com,,,,,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
_Giraffeblue,5162463933,04月15日 22:26,iPhone客户端,,,,,,-,若日本真要排放核废水 恐怕到时候西南和成都那边的房子会变得拥有了特殊时期的价值了 ​
脸黑的胖虎虎,5627143931,04月15日 22:26,小米10 Pro,,,,,,-,3.5 us:/ 外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。；￠￠62B1SFprvh8￠￠打开Dou音搜索 ​
比尔是个科学家4069,6341192606,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
九倍魔法师,1633534297,04月15日 22:26,腾讯新闻客户端,,,1,,@腾讯新闻,#腾讯新闻#, 外交部部长助理召见日本驻华大使，就福岛核废水排放提出严正交涉O外交部部长助理召见日本驻华大使，就福岛核废水排放提出严正交涉 来自@腾讯新闻 ​
湖水清清2099,1402646841,04月15日 21:32,微博 weibo.com,,,,,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
扒圈酱紫,6018436795,04月15日 22:26,360安全浏览器,,,,,,-,现在娱乐圈小鲜肉过量，站姐都很忙。不过她们也会很冷酷无情，一言不合就脱粉。最近，任豪老师因为对日本核废水处理所发表的“提议”，引发了不小的争论。有站姐直接脱粉，还晒出了他的未修生图。你们怎么看？任豪老师这段时间的确不太顺利，先是有嫂子出面怒斥，说任豪是海王，同时交往好几个女友。按照这个嫂子所说，任豪红了之后不仅不承认女友的存在并且提出了分手，抛弃了她。这还不算，十八线女网红爆料，任豪化名李天琦和自己玩密室逃脱。这让任豪很为难，不得不暂退娱乐圈。本来大家觉得，任豪再次复出，应该会成熟一些。可是最近任豪老师还不消停，在自己动态里表示，如果使用更大的罩子将污染地区封闭住，就可以解决核废水污染问题。这下麻烦了，任豪的老板龙丹妮不太开心，毕竟这件事不应该是任豪这种娱乐明星讨论的，何况任豪说得也不在理。事情发酵后，任豪删除相关动态并再次发表言论，表示自己不是科学家，本意是好的。其实，任豪是上海戏剧学院的高材生，就学校来看，他也是科班出身了，按说应该文化程度比较高，不理解他这次的言论。其实，娱乐明星就是娱乐明星，其他领域的内容，不要轻易谈论，说不好就麻烦了。轻则粉丝脱粉，重则惹祸上身。不管怎么说，任豪这次操作的确是不太好，任豪也删除了微博。可是日本媒体已经报道了，有一些不好的影响。站姐看不下去了，直接脱粉。这下麻烦了，站姐一般手握大量明星未修生图，任豪的站姐也不例外，所以说惹谁都不要惹自己的真爱粉，一个真爱脱粉回踩顶十个黑。你们感觉任豪这个颜值如何？一百分满分的话，可以打几分？最后，希望任豪老师吸取教训，在自己擅长的领域干出一番业绩，这才是粉丝最希望的，也只有这样的行为，才能挽回脱粉的粉丝。 收起全文d
美人收藏家,7572597908,04月15日 22:26,nova 5z,,,,,,#外交部召见日本驻华大使提出严正交涉#,希望可以阻止日本核废水排海！ ​
小代小代我是装钱的大袋子,6434818689,04月15日 22:26,王一博超话,,,,,,-,王一博 MLGB的，死🦐什么时候死绝。真想把它们都扔到小日本的核电站喝废水也算造福人类了 ​
HIWJNH,5366109412,04月15日 22:26,mcc_mi,,,,,,-,外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉O外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉 ​
Aecho9,3289350515,04月15日 22:26,HUAWEI nova 2s,,,,,,-,外交部召见日本大使：收回核废水排放入海错误决定O外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉 ​
錶情包,5112811290,04月15日 22:26,微博视频号,,,,1,,#赵立坚：请日本政客用核废水做饭#日本执意排放“核污水”入海，外交部强势回怼：我们同意了吗！#今日热门#, L錶情包的微博视频 ​
宋城巫师,5890616415,04月15日 22:26,vivo智能手机,,,,1,,"#日本政府正式决定福岛核废水排海#  又一个时代即将来临→海鲜即将成为""海毒""、海岸线即将成为核污线？#福岛核废水57天可废掉半个太平洋#", ​
是昱伊呀,1803966345,04月14日 17:51,iPhone客户端,,,,,,#美国禁止日本食品进入#,在推特上，一个日本人说处理过的核污水是安全干净的，我回他「自己去喝一口试试」，我账号立马被ban 了…说我鼓励自杀或自残… ​
回忆中的小熊饼干,1622673521,04月15日 21:32,微博 weibo.com,,,,,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
我爱骆一锅呀,6285497473,04月15日 22:25,Redmi K20 Pro 真旗舰,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,就应该刚起来 ​
李Xue新,7529750947,04月15日 22:25,iQOO Neo 855版,,,,1,@R1SE-任豪,#任豪 外网##日本政府基本决定将福岛核污水排入大海#,希望明天能看到山本豪太郎回日本故乡，治理核废水@R1SE-任豪  ​
追剧球球君,6320390379,04月15日 22:25,微博视频号,,,,,,-,外交部召见日本驻华大使，就日方决定排放核废水提出严正交涉：强烈敦促日方认清自身责任，秉持科学态度，履行国际义务 L追剧球球君的微博视频 ​
安小泊儿,1960956633,04月15日 14:03,异次元的iPhone客户端,,,,,,#深深地恋爱#, 01、「但是大海在说反对」 ​
大兔抚子,1317848550,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
搞笑三好生,6314215206,04月15日 22:25,微博视频号,,,2,9,,#赵立坚请日本政客用核废水做饭洗衣# #商务部回应日本处置福岛核废水#,日本拍板排核废水入海，“哈日成风”的台湾民众惊呆了    ​​​​  L搞笑三好生的微博视频 ​
美东侨报,2376534624,04月15日 22:25,微博 weibo.com,,,,2,,#侨报新闻速递# #日本核废水处理#,【针对日本核废水 文在寅要向国际海洋法法庭讨说法】韩国总统文在寅的发言人14日表示，文在寅寻求就日本核污水入海决定提起国际诉讼。韩联社报道，文在寅当天接受日本驻韩大使相星孝一递交的国书后座谈时表示，韩日两国地理位置相近，一衣带水，韩方对日本排废入海决定深感忧虑，并嘱咐相星孝一向日本政府转达韩方立场。O网页链接 收起全文d
我是你的温柔至上,6203811572,04月15日 22:25,vivo Y52s高清影像,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,海洋:你经过我的允许了吗？吃我的？用我的？ ​
世食噫个仁,7038280842,04月15日 22:24,iPhone客户端,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,非常好的建议我赞同，我觉得可以让他们免费用，这辈子都不用交水费。 ​
冰山来客的围脖,1671684714,04月12日 13:54,微博 weibo.com,,,,,@王孟源dudu,#日本核废水排放#,  之前问答的后注@王孟源dudu :我想特別澄清一下，我說的是這件事適合用來施加外交壓力，並不是說污染物的立即危害能被簡單、明確地測量出來。從日本人的觀點來看，福島有六座反應爐，運行了40多年，假設每年每座生產30毫克的氚（亦即CANDU的1/10），那麽全部冷卻水所含的氚大約爲7克。加州對地下水含氚量標準最嚴格，上限是130TU，相當於每噸地下水中只能有0.015納克的氚，所以必須找到5千億噸的水（大約是30個洞庭湖）來稀釋，才能達標。這在福島縣的地下水層是不可能的任務，但是太平洋的海水總共有700000萬億噸，可以輕鬆滿足需求。然而從國際社會的觀點，任何單一污染事件都可以靠扔進太平洋來解決，所以它絕對不是合理可接受的標準，否則所有其他案件的污染性基本都低於福島，更加有理由可以隨意排泄。而且這裏只估算了氚，還有其他幾十種放射性元素，在近距離高濃度的地下水中危害低於氚，但是大洋的稀釋作用就沒有氚那麽顯著，例如一些重金屬會因食物鏈而被重新濃縮起來，造成對水產的嚴重污染。王孟源 於 2021/04/11 收起全文d
中新视频,2769885021,04月15日 22:24,微博视频号,,2,5,9,,#外交部召见日本驻华大使#,【外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。  L中新视频的微博视频 收起全文d
超可爱的猫猫猫,7313449402,04月14日 07:00,微博视频号,,,,,@IAEA-中文,#日本政府正式决定福岛核废水排海# 日本政府早些时候宣布，正式决定将东京电力公司福岛第一核电站的核废水排放入海。#国际原子能机构# @IAEA-中文 总干事格罗西（Rafael Mariano Grossi）刚刚发表视频声明指出，#核安全# 是国家的责任，如何解决核污水管理这一关键问题正是日本政府的责任。相信日本政府将继续以透明和公开的方式与各方进行互动，以执行相关决定。在日本排放污水前、排放期间及排放后，原子能机构都会继续与日方紧密合作。格罗西日前在会见中国常驻维也纳联合国代表王群时曾表示，愿以公正、客观、科学的方式积极推进机构对此的评估和监督工作。在此过程中，原子能机构愿与各利益攸关方加强沟通。当前，应努力避免此事进一步危害海洋环境、食品安全和人类健康。#日本核废水排入海洋影响有多大#？#如何看待日本福岛核废水排海#, 请大家在评论区留言、让世界听到你的声音！O网页链接国际原子能机构视频 L联合国的微博视频 收起全文d
西宮ebisu,6461714997,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
Tornadoes1230,2650688063,04月15日 22:24,Redmi 10X 4G版,,,,1,,-,为啥怪兽都出现在日本？因为海洋生物受到核废水污染变异了呗 2上海 ​
王枭先生,1971517770,04月15日 22:24,K30 至尊纪念版,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,有时候看看美日的某些政客真的觉得可笑。真的以为中国还没普及互联网吗？ ​
2021更名转生,7559262893,04月15日 22:24,iPhone客户端,,,,1,,-,虽然但是，一边排核废水入海，一边放这种海洋环保女主剧，你们日本人自己不觉得分裂吗 ​
美人收藏家,7572597908,04月15日 22:24,nova 5z,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,鬼子真是漂亮的好狗。 ​
BFTK线向上,2941803627,04月15日 22:23,HUAWEI Mate 20 X 5G,,,,3,,-,外交部网站4月15日消息：外交部部长助理吴江浩当天召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
胡蝇茂驶鸡,1655996581,04月14日 18:48,微博视频号,,,,,@潘22老师,#日本核废水我们最应该关注什么# #日本官员称喝核废水没事# 日本政府正式决定要把福岛核电站的废水排入太平洋，恐怕大家都听说过了。此事一出，又有一大批人跳出来洗地说“这批废水很安全”、“全世界都在排放废水入海”了…可在@潘22老师 眼里，事情的重点并不在这个科学问题本身，而在排放核废水这个事实。况且日本人说要“科学”地处理福岛核问题也不是一天两天了，办成啥样儿了大家也都看在眼里。说到底，我不懂核废水处理，我还能不懂你日本政府吗？#如妮所说# #潘妮妮#,【日本政府：核废水入海真的很科学！民众：十年前就上过你的当】 L观视频工作室的微博视频 收起全文d
云端的肥鲸,7592735511,04月15日 09:45,微博 weibo.com,,,,,,#日本为何此时决定排污入海#【日媒分析菅义伟为何此时决定排污入海：或是为了大选做打算】当地时间13日，日本政府召开内阁会议，正式宣布将福岛核废水排放入海。日本《每日新闻》15日发表分析文章称，菅义伟此时决定排污入海，可能是效仿安倍政府有关冲绳美军基地搬迁问题的处理方式，将尚未得到充分讨论的热点议题变成既定事实，提前释放舆论压力，以降低该议题对国会众议院选举的不利影响。#日本宣布下架放射性氚吉祥物# #日本大叔讲核废水排海危害#, O网页链接 收起全文d
王士春成都,1396235537,04月15日 21:07,iPhone XR,,,,,,-,虽然就是单纯的杜鹃花（映山红），这种交叉的混合，无疑给人一种彩霞花田的欣怡感……高手！ 2日本·大阪 ​
刃兹勒,1151142312,04月14日 18:48,微博视频号,,,,,@潘22老师,#日本核废水我们最应该关注什么# #日本官员称喝核废水没事# 日本政府正式决定要把福岛核电站的废水排入太平洋，恐怕大家都听说过了。此事一出，又有一大批人跳出来洗地说“这批废水很安全”、“全世界都在排放废水入海”了…可在@潘22老师 眼里，事情的重点并不在这个科学问题本身，而在排放核废水这个事实。况且日本人说要“科学”地处理福岛核问题也不是一天两天了，办成啥样儿了大家也都看在眼里。说到底，我不懂核废水处理，我还能不懂你日本政府吗？#如妮所说# #潘妮妮#,【日本政府：核废水入海真的很科学！民众：十年前就上过你的当】 L观视频工作室的微博视频 收起全文d
今天我成为暴发户了嘛,5611811320,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
用户5738467577,5738467577,04月14日 22:19,搞笑视频超话,,,,,,#春日出道计划#,以我的人格担保，这粪水真的没问题 我叫孙火旺 搞笑视频 L我叫孙火旺的微博视频 ​
