博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
moshimowang保素,5966732268,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
中国时代名牌杂志社,1340231711,04月16日 21:10,微博国际版,,,,,,-,小日本：人喝了处理过的核废水没事的。记者：小日本纯属放屁！要不自己先喝10至20年核废水试试？！本刊日本讯：【首席新闻记者：王文英】当地时间04月13日，日本副首相兼财务大臣麻生太郎会议后向记者郑重表示，人喝了处理过的核废水没事的。对此，有记者质疑，小日本纯属放屁，要不自己先喝10至20年核废水试试？！当天上午，日本中央政府紧急召开内阁会议，决定将东京电子公司福岛第一核电站内储存的核废水排放大海。 收起全文d
四川工人日报,1132428807,04月16日 21:10,微博 weibo.com,,1,,1,,-,【针锋相对！核专家vs日本前首相顾问，逐条回击排废入海决定】日本政府13日悍然决定，将在2年后，以海洋排放方式处置福岛第一核电站事故的核废水。去年10月，日本前首相安倍晋三特别顾问谷口智彦曾为这一处理方式辩护，但遭到了绿色和平组织核专家让·哈佛坎普的强烈质疑，双方交锋异常激烈。谷口智彦：经过ALPS处理，核废水中只剩“氚”这种放射性元素。哈佛坎普：ALPS系统并没有人们期望的那么有效，比如残留了锶90。谷口智彦：排入大海简单且迅速，蒸馏费时费钱。哈佛坎普：你们就想简单迅速摆脱这个问题，好让大家忘了。排入大海考虑的不是科学，而是经济。谷口智彦：已经造了近1000个核废水储存罐了，没空间造新的了。哈佛坎普：附近还有很多空间，但东电想压缩成本。据环球时报 收起全文d
神奇小女侠Esmeralda,1447448740,04月16日 21:04,微博 weibo.com,,,,,,#美国#,"【专家：美国追求""可控对抗"" 气候问题上美中矛盾源自意识形态分歧】 俄罗斯秋明国立大学现代史和世界政治教研室助理弗拉基米尔·涅日丹诺夫接受卫星通讯社采访时表示， 在与中国对抗时追求""可控对抗""，而两国在气候问题上的矛盾多半源自意识形态分歧。O网页链接 ​"
瞰上海,3171822061,04月16日 21:09,微博视频号,,,,,,#联合国称日本排污影响将持续超100年#,【“深感失望”！】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。 L央视网的微博视频 收起全文d
星琛怪怪,6974948912,04月16日 21:09,可爱饼的Android,,,,2,,#姚琛小号道歉#,任豪粉丝别跳了 一晚上了 累不累啊 累了可以去和你家哥哥一起喝核废水 ​
鹤北检察,5721142234,04月16日 21:09,iPhone X,,8,7,1,,#赵立坚7问日本核废水排海#：#赵立坚问若无污染日本心虚什么#,【？】赵立坚：世界各国难以理解的是，日方在没有穷尽安全处置手段的情况下，为何执意选择损害全球海洋环境的危险方式？日方强调排放的是经处理的“净化水”，又何必建造储存罐严密封装？日方称排放参照国际惯例和国际标准，但全世界还没有将核事故产生的污染水排海的先例，哪来的惯例呢？日方单方面得出的标准得到哪个第三方机构客观独立的验证和认可吗？日方摆出一副重视外界关切的姿态，有没有和周边国家及国际环保组织充分协商？为什么迟迟不愿在国际机构框架下成立包括中国专家在内的技术联合工作组，接受国际评估、核查和监督？据路透社报道，4月12日，一名日本政府高官发邮件要求国际媒体不要使用“受污染”一词来形容核废水。如果确实没有污染，日方心虚什么？L人民视频的微博视频 收起全文d
可能不是有趣的灵魂,5219597857,04月16日 21:09,iPhone客户端,,,2,6,,#赵立坚7问日本核废水排海#,七问感觉都不够，在这个事关世界每一个人的问题上，不能破罐子破摔，来一个船到桥头自然直，小日本的这种做法，甚至可以说是比无赖还无赖，如果核污水如此容易处理，那么核污染就不会成为噩梦，不要把全球人民当傻子，以为造成的影响是几年后，几十年后就与自己无关了，就没办法建立联系了，如果真的处理不起，经济压力太大，大大方方承认，说出来，以此跟美国主子谈判减免点军费，不然供应核废水给驻日美军洗澡饮用 收起全文d
瞰广州,5141870231,04月16日 21:09,微博视频号,,,,,,#联合国称日本排污影响将持续超100年#,【“深感失望”！】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。 L央视网的微博视频 收起全文d
草莓猎人·,7176527661,04月16日 21:09,微博国际版,,,,,,-,我相信他是不会在这个关头撒谎的人，行程这种人人可以验证的东西，撒谎被识破的风险太大。所以他说的真的。当然也有核废水喝多的被辐射生物视而不见，这无所谓。我只希望他能吸取教训，好好实现自己的梦想。 ​
宇宙拓荒者靖讯,5976993733,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
鹤北检察,5721142234,04月16日 21:08,iPhone X,,8,5,0,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
balabala小魔童,5616929788,04月16日 21:08,新浪看点客户端,,,,,,#赵立坚7问日本核废水排海#, 4月16日，外交部发言人赵立坚主持例行记者会。赵立坚连发七问 若无污染日本心虚什么？问：15日，联合国人权理事会任命的3名独立专家发表联合声明，对日方决定排放核废水入海深表遗憾，称此举可能影响太... O若无污染，日本心虚什么？赵立坚7问日本核废水排海 ​
桃芽在此,1864663535,04月16日 08:29,微博视频号,,,,,@微丢,#日本正式决定核污水排入大海#谷口智彦：经过ALPS处理，核废水中只剩“氚”这种放射性元素。哈佛坎普：ALPS系统并没有人们期望的那么有效，比如残留了锶90。谷口智彦：排入大海简单且迅速，蒸馏费时费钱。哈佛坎普：你们就想简单迅速摆脱这个问题，好让大家忘了。排入大海考虑的不是科学，而是经济。谷口智彦：已经造了近1000个核废水储存罐了，没空间造新的了。哈佛坎普：附近还有很多空间，但东电想压缩成本。@微丢 L微丢的微博视频 #韩国民众拉黑日本海鲜#,【针锋相对！核专家vs日本前首相顾问，逐条回击排废入海决定】日本政府13日悍然决定，将在2年后，以海洋排放方式处置福岛第一核电站事故的核废水。去年10月，日本前首相安倍晋三特别顾问谷口智彦曾为这一处理方式辩护，但遭到了绿色和平组织核专家让·哈佛坎普的强烈质疑，双方交锋异常激烈。 收起全文d
楼某人z,2522426442,04月16日 21:08,HUAWEI MatePad Pro,,,,,,-,不是.核废水要是能喝.为什么不能岛内直接喝完完事呢？？ ​
西空下牙齐,5619392094,04月16日 18:39,小米10S,,,,,,-,发现一个好玩的现象，日本的人均寿命是83.7岁，连续几年都是世界第一。但日本人并不爱运动，他们的健康理念在于一个字，吃。他们不爱吃调料，喜欢吃原汁原味的清淡食物。在“吃”这一块上克制自己，可能是日本人长寿法宝之一。但跟日本比起来，中国医疗有一个更为强大的武器，足以在未来几十年内超越日本医疗的国际地位，那就是互联网医疗。中国的互联网医疗体系已经很成熟，比如互联网医院、在线问诊、智慧医保、线上买药，去年阿里健康全球新冠肺炎实战共享平台GMCC远程帮助了日本、俄罗斯等多个国家的医务工作者，让世界看到了中国力量，也证明中国的互联网医疗走在了世界前列。就像阿里健康董事长兼CEO朱顺炎在第五届未来医疗100强大会作出表态一样：希望中国人不但能活得久，更要活得健康，活出生命质量，阿里健康要“做照顾你和家人健康的‘行家里手’”。长寿固然好，但诚如朱顺炎所说，中国人的健康理念不止于跟日本人争人均寿命世界第一，更在于生命质量，让生活更有活力。 收起全文d
用户7394806132,7394806132,04月16日 21:08,小米10,,,,,,-,福岛核废水的处理，我倒可以提供一个解决思路，搞几艘超级油轮装满后运到大西洋排放，反正美国人说没事 ​
飞象and山羊,7443978591,04月16日 21:07,UC浏览器Android,,,,,@中国日报网,-,打开UC，看到新鲜生活 来看@中国日报网 的小视频：赵立坚：核废水怎么就成了净化水 O网页链接 ​
辽沈晚报,1801817195,04月16日 21:07,iPhone客户端,,1,,3,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
白洞白色的黄金·,2895287064,04月16日 18:45,HUAWEI Mate 30 5G,,,,,,-,【警情通报】 ​​​
今天制作组去喝核废水了吗,5837854260,04月16日 20:55,iPhone 6s Plus,,,,,,#柯南剧场版宣传诈骗#, 我什么也不想说了，如果有圣母这都能忍，我只想说你开心就好，以歪曲男女主来抬高自己同人的作品，不配被粉丝尊重 ​
嗨_牵牵手,1677059241,04月16日 21:07,nova7你在焦点在,,,,1,,-,《羿知半解》第70篇日本被架起来了日本被架起来了文/生子日本政府欲将福岛核废水排入海洋的做法，虽然受到美国的庇护，仍受到日本民众、国际社会，特别是中俄韩等周边国家的强烈反对。日本这种不讲道义的做法，将国际法，国际海洋公约，国际公共安全，海洋生物安全，人类健康生存安全于不顾，是极其不负责任的、不知廉耻的卑劣小人。美国政府公然支持日本将核废水排入海洋的错误决定，其背后一定隐藏着不可靠人的卑劣伎俩。核废水污染海洋，难道美国就可以独善其身吗？美国为什么限制日本海产品进口？美日既然是盟友，日本高官表态核废水喝了也没事儿，美国也可以运几十万吨回去，免费敞开了喝，这才是有福同享！一准儿叫世界人民羡慕死。日本与中俄韩的民族矛盾和领土争端本身就是一个死结，朋友可以选择，邻国没法选择，和睦友好的邻国关系，有利于地区的和平稳定。美国支持日本将核废水排入海洋，其用心极其险恶，日本与周边国家关系越僵，越依赖美国，越来越成为美国的附庸。日本与周边国家矛盾越深，美国就越有利可图，日本干的缺德事儿，与法律、法理、道义、人性背道而驰，必然遭到正义公理的审判。美国则进一步从政治、经济、军事等方面控制日本，把日本架起来，什么时候想烤？什么时候烤！既可以自己烤，也可以让中俄韩等国际社会烤。只要对美国有利就行，把日本烤糊烤焦，必要时还可以将日本抛弃，这就是历史的逻辑！2021年4月16日 收起全文d
小片天56219,5561002107,04月16日 21:07,微博 HTML5 版,,,,,,-,日本核废水排入海，首先遭殃的是东亚，然后是太平洋，最后是地球海洋全部污染。四大洋是相通的，虽然受污染程度有轻重，但是只要你在地球上生活就一定受影响，全人类都是受害者。 ​
喵了个咪的9846,2694901660,04月16日 21:07,HUAWEI Mate 30 5G,,,,,,-,其实你们关心3.4月份的基金股票，我更关心日本那糟心的核污染废水！说了明白点，真要世界动乱了，生态平衡失控了，还要那些基金，股票，比特币干嘛！能吃么⊙_⊙黄金也没啥用，还不如手里的干粮有用呢！世界生物链的污染会让我们身边越来越多的人罹患罕见病，免疫系统崩溃。真的，看似问题不严重，其实跟我们每个人都脱不了干系！ 收起全文d
藉草携壶,2612914035,04月16日 21:07,HUAWEI P20,,,,,@五岳散人,#五岳散人 核废水#,@五岳散人 请你喝福岛核污水，给你把祖坟都迁过去泡着，得永生 ​
海峡导报社,7470181331,04月16日 21:07,微博视频号,,,6,3,,-,【说服台湾人吞日本核废水？国民党女“立委”痛斥谢长廷】 L海峡导报社的微博视频 ​
#NAME?,3187149462,04月15日 18:58,微博视频号,,,,1,,#V光计划##日本核废水入海对中国有何影响##日本政府正式决定福岛核废水排海#,4分钟带你了解日本福岛核污水扩散路径，太平洋沿岸国家无一幸免！ L全景历史地理的微博视频 ​
金戈伴铁牛,6705820464,04月16日 21:06,微博国际版,,,,,,-,韩国民众拉黑日本产海鲜在日本4月13日官宣决定将核废水排海之后，韩国表达了强烈反对，民众对日本海鲜的排斥情绪立即高涨。与此同时，该国水产品相关商家都在采取相关行动。韩国各家大型超市计划继续不销售日产海鲜。报道称，日本“3•11”地震导致福岛第一核电站事故，引发对日产水产品安全性的担忧后，韩国大型超市已从2011年起停售日产海鲜，韩国国内主要百货商店也从同一时期开始采取同样措施。为确保顾客了解这个情况，一些超市现在纷纷贴出告示，强调超市里没有日本海鲜。韩国25个水产团体14日发表联合声明，谴责日本政府决定将核废水排放入海，指称这是威胁韩国乃至全世界水产业的不负责任行为。 收起全文d
春田发发_vvw666,7592906295,04月16日 21:06,HUAWEI P40 Pro 5G,,,,,,#赵立坚问若无污染日方心虚什么##赵立坚7问日本核废水排海#, 就是，小日本心虚什么呢？国内自己喝啊，刚起来 ​
安康政法,6315206710,04月16日 21:06,iPhone 11,,,2,4,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
工藤安心,5702601259,04月16日 21:06,微博国际版,,,,,,-,电视机能不能和二鬼子打包游回去多喝点核废水让我眼睛受伤的事件又诞生了呜呜 ​
一望时刻,3277994163,04月16日 21:05,微博问答,,,,,@褚明宇,-,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ O微博问答 ​
樱琢昴流,1267331720,04月16日 09:56,微博国际版,,,,,,#任豪 KTV#,任豪姚琛被拍到跟美女去ktv嗨皮，结束后还跟着美女一起上车离开！这才道歉没一天呀，原来任豪是去ktv反省的，你希望任豪退出娱乐圈吗？ 你希望任豪退出娱乐圈吗？ ​
天汉青年-汉中共青团,2309030981,04月16日 21:05,Android,,1,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
为什么不吃红烧土豆,5687940486,04月16日 19:14,搜狗高速浏览器,,,,,@R1SE-姚琛@R1SE-任豪,#姚琛小号道歉#, @R1SE-姚琛 小号发文回应与@R1SE-任豪 深夜现身KTV，“3月28日晚上一起工作结束以后，临时决定去唱歌休闲放松一下，期间有其他普通友人加入，唱了2小时后直接回宿舍休息”，向关心自己而感到受伤的朋友道歉，今后会更注意私下休闲娱乐的分寸感，“初心不改，梦想仍在，同幸同行”。 ​
金金金金金鱼子99,6142197874,04月16日 21:05,iPhone XR,,,,,,-,日本人要是把核废水倒进海里，是不会被佛祖原谅的，应该让那些老头子自己多念念经～～做做好事行善积德～～ 日本人不是信奉山海吗？那个老头子是怎么回事？自己不喝倒海里？ ​
OneTheRoad,1791824247,04月16日 08:56,iPhone客户端,,,,,@山东外事@中国长安网,-,徐静波到底还是忍不住跳出来为日本洗地了。这次他又杜撰了一个核废水排放浓度的国际标准--每公升1500贝克来证明日本的稀释标准是多么合规。更为恶劣的是，这次他扯上中国的国家标准“GB6249-2011-核动力厂环境辐射防护规定”，说日本这次氚的排放量为100兆贝克/年，比中国重水堆的标准还要低--懂不懂标准是上限值，实际排量要少很多（比如大亚湾核电站的排放值多年来不到国家规定年限值的20%）。为了拿点儿福岛公关费，不惜造假为日本洗地，还影射中国国标定的高，这种货色居然现在跑到青岛去忽悠政府去了，@山东外事 你们看着办吧！ @中国长安网 收起全文d
东方红人民检察,5710559612,04月16日 21:04,微博视频号,,4,9,6,,#联合国称日本排污影响将持续超100年#】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。#东检关注#,【“深感失望”！ L央视网的微博视频 收起全文d
不屈地盤,2209366382,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
一品姑苏城,1879316273,04月16日 19:35,微博视频号,,,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​
kangban_shanghai,1031713532,04月16日 21:04,新浪新闻客户端,,,,,,#赵立坚7问日本核废水排海#】 #跟新浪看热点#,我在看：【【新浪热榜】 O新浪新闻圈子：赵立坚7问日本核废水排海 ​
北京广播,1905653985,04月16日 21:04,iPhone客户端,,,,,@央视频,#联合国称日本排污影响将持续超100年#】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年......”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。#联合国专家对日本政府深感失望#,【 L央视频的微博视频 @央视频 收起全文d
昔阳政法,7455610176,04月16日 13:37,微博视频号,,,,,,#日官员称喝了核废水也不能证明安全性#对呀，如果真喝了谁来鞠躬呢#朝鲜称日本排核废水入海是犯罪行为##日本政府今年将制定核污水排放计划#,L凤凰网的微博视频 ​
大众日报,5396094153,04月16日 21:04,微博视频号,,,,2,,#联合国称日本排污影响将持续超100年#,【“深感失望”！】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。L央视网的微博视频 收起全文d
春天123ye,5771537316,04月16日 19:35,微博视频号,,,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​
扁嘴鸭鸭,5342854892,04月16日 21:03,新浪新闻客户端,,,,,,#赵立坚7问日本核废水排海#针对联合国人权理】 #跟新浪看热点# O【中方：核废水排海不能成为第一选项，更不能成为唯一选项】#赵立坚7问日本核废水排海#,我在看：【【中方：核废水排海不能成为第一选项，更不能成为唯一选项】针对联合国人权理事会任命的专家发表联合声明称，核废水入海将对人权保障构成极大威胁，中国外交部发言人赵立坚16日在例行记者会上强调，核废水排海不能成为第一选项，更不能成为唯一选项，日本应对全人类负责，重 ​ ​
所以什么名字才能通过呢,2398907097,04月16日 21:03,iPhone客户端,,,,,,-,emm，我觉得日本现在排放核废水这个行为跟艾岛拥有威胁世界的巨人之力有异曲同工之妙 全世界现在确实都反对排核废水，日本是不是也想发动灭世 ​
二水Matt,6102583939,04月16日 21:02,姚琛的YC家族,,,2,2,,#姚琛小号道歉#,首先，不是什么小/耗，是公司的其次，姚琛道歉关某些队友粉什么事，是怕别人忘了你老舅道德绑架中国要去日本喝核废水的事吗？最后，我不知道去唱歌算不算塌方，毕竟某些跳脚粉丝连自家老舅y/p，智障发言都能不计较，双标要有个度，你们喜欢捧臭脚，我们不喜欢，所以我们自己会说，但关你屁事 收起全文d
飞得更高1968,3552004625,04月15日 16:32,微博视频号,,,,,@人民视频,#美国身体很诚实#】@人民视频 #跟我看外交# #与发言人相约蓝厅#,【赵立坚：L外交部发言人办公室的微博视频 ​
内蒙古财经大学法律援助中心,5727298993,04月16日 14:00,微博视频号,,,,,,#联合国称日本排污影响将持续超100年#,【“深感失望”！】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。 L央视网的微博视频 收起全文d
要学习的栗子,6915582441,04月16日 21:02,Android,,,,9,,#姚琛小号道歉#,挺莫名其妙的 是工作人员营业号呢 不知道始作俑者的粉丝为什么还能理直气壮的说些有的没的的呢脸还是蛮大的 核废水需要你们 ​
YC家族-泰泰,7530662758,04月16日 21:02,vivo X50 Pro专业影像,,,,,,#任豪#,  任豪你TM的煞笔  赶紧把你的恶心的粉丝带走喝核废水去 🤮 🤮 🤮 🤮 养乐多  自嗨锅  雪碧iPad ​
最好的夕夕和多多,7428124206,04月16日 20:01,微博视频号,,,,,,#日本政府正式决定福岛核废水排海#,“如果核废水入海，我以后不会再带小孩去海边了。”当地民众怎么看？  L纳豆奶奶的微博视频 ​
神秘的仅此而已-70626,5736908425,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
我是一只七七,7458449276,04月16日 20:01,微博视频号,,,,,,#日本政府正式决定福岛核废水排海#,“如果核废水入海，我以后不会再带小孩去海边了。”当地民众怎么看？  L纳豆奶奶的微博视频 ​
种花家的菌事兔,6096067091,04月16日 21:02,微博视频号,,6,8,9,,#朝鲜敦促日本立即取消排废水入海决定#, 朝鲜回应日本排废入海决定：弥天大罪，立即取消！核废水排放大海就是向全世界发起核攻击，罪孽滔天！ L种花家的菌事兔的微博视频 ​
金融玫瑰,1769379434,04月15日 19:52,微博视频号,,2,1,4,,#v光计划# #赵立坚说请日本官员先喝核废水#,福岛核废水，最关键是第三方监管，怎样做到像日本承诺的那样，将放射性氚、其他核辐射物质净化到达标。东电能否做到？我的采访，东电唯一的一次实验是去年进行的，二次净化后，氚、碳14都无法净化，但其他62种核物质可以减到符合排放标准，但实验结果也显示，其中有12种核物质是无法完全除掉的。说说核废水到底有哪些放射性物质，哪些能除掉，哪些除不掉。 L凤凰李淼的微博视频 收起全文d
皮眼看世界,6584183713,04月16日 21:01,手机搜狐,,,,,@全球图个鲜）,-,坚决不能让美日对我国核战得逞！美日欲对中国俄罗斯朝鲜打核战？日本核废水如破坏生存环境中俄可以核制核 O美日欲对中国俄罗斯朝鲜打核战？日本核废水如破坏生存环境中俄可以核制核（分享自 @全球图个鲜） ​
曦日新子,6560514326,04月16日 20:45,姚琛超话,,,,,,#姚琛小号道歉#,是原公司官方营业号，不是小号 。姚琛坦荡说出事情原委，并已经诚恳道歉了，粉丝已经拖回去打了 。姚琛小号发文道歉，称“今后会更注意私下休闲娱乐的分寸感。初心不改，梦想仍在，同幸同行”，这也不是第一次了吧真是每次玩耍都在场呢，好好专注自己的舞台和作品吧。 L娱乐扒圈圈圈的微博视频 收起全文d
枯L树,2487312213,04月16日 19:41,微博 weibo.com,,,,,,#日本副首相称喝处理核废水没事#,【如果真喝一口核废水，会怎样？】那得看你喝的核废水里有多少辐射量了。辐射量达到150毫西弗，就会让人暂时性不育；辐射量达到1000毫西弗，有可能人会被当场灼伤；辐射量达到10000 毫西弗，有可能还没喝完人就没了！，那一起看看究竟会怎样～戳图涨知识～ ​
weiwei196330,3168446712,04月16日 21:00,微博问答,,,,,@褚明宇,-,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ O微博问答 ​
龙江检察,5404625835,04月16日 21:00,微博视频号,,7,6,3,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
褐衣青年社甲,5777702201,04月16日 21:00,百度App,,,,,,-,《外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉 — 中华人民共和国外交部》有事搜一搜，没事看一看O网页链接 ​
西西河联储,1657621965,04月13日 13:58,华为Mate40保时捷设计,,,,3,,-,『日方不得擅自启动排海！外交部表态』O日方不得擅自启动排海！外交部表态 ​
sxclin大林,2031268673,04月16日 21:00,战长沙超话,,,1,,,-,周末，希望一切安要是小日本不排核废水就好了，但是看过《战长沙》想到胡家一大家子在抗日战争中的悲剧，就知道希望小本子做个人太难 ​
土味女友,7086074432,04月16日 21:00,微博视频号,,,,,,#外交部就核废水排放召见日驻华大使#中国外交部： 日本福岛核电站核废水处置极其不负责任#今日热门#, L土味女友的微博视频 ​
用户7583427397,7583427397,04月16日 21:00,学习强国客户端,,,,,,-,联合国人权专家：对日本将核废水排入大海的决定“深感失望” O网页链接 ​
楚天交通广播,2000016880,04月16日 21:00,微博视频号,,,,1,,#联合国称日本排污影响将持续超100年#,【“深感失望”！】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。 L央视网的微博视频 收起全文d
曦日新子,6560514326,04月16日 20:45,姚琛超话,,,,,,#姚琛小号道歉#,是原公司官方营业号，不是小号 。姚琛坦荡说出事情原委，并已经诚恳道歉了，粉丝已经拖回去打了 。姚琛小号发文道歉，称“今后会更注意私下休闲娱乐的分寸感。初心不改，梦想仍在，同幸同行”，这也不是第一次了吧真是每次玩耍都在场呢，好好专注自己的舞台和作品吧。 L娱乐扒圈圈圈的微博视频 收起全文d
沧州微天下,5923149537,04月16日 20:59,深度报道 · 视频社区,,,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。（央视频、人民日报）L央视频的微博视频 ​​​
