screen_name,location
SCMPAsia,Hong Kong
SCMPAsia,Hong Kong
SCMPAsia,Hong Kong
zhang_nika,Germany
zhang_nika,Germany
taro_taylor,中華人民共和國香港特別行政區
ForgeRat,#extinction chronicle⌛
ForgeRat,#extinction chronicle⌛
splainerin,India
epaphotos,Worldwide
L8in,Wales
SandeZack,Kenya
MrCryptoBlinder,Uranus
Fukushima_Guide,Koriyama Fukushima JAPAN
Technotna,NIBIRU PLANET X
Technotna,NIBIRU PLANET X
Technotna,NIBIRU PLANET X
Technotna,NIBIRU PLANET X
Technotna,NIBIRU PLANET X
Technotna,NIBIRU PLANET X
NixieLAM,Hong Kong
ShanghaiEye,"上海, 中华人民共和国"
ShanghaiEye,"上海, 中华人民共和国"
ShanghaiEye,"上海, 中华人民共和国"
NewsArirang,"Seoul, South Korea"
GBertaiola,"Verona, Veneto"
onlyanna100,Tokyo
CorpWatch,"San Francisco, USA"
bbraham,"Montgomery County, Maryland"
TibeKris,"Los Angeles, CA"
dream_er621,대한민국 대구
dream_er621,대한민국 대구
kirankumarwifi,"Karimnagar, India"
kirankumarwifi,"Karimnagar, India"
kirankumarwifi,"Karimnagar, India"
kirankumarwifi,"Karimnagar, India"
kirankumarwifi,"Karimnagar, India"
lennartlive,Semi permanent MATRIX 
Yoshi_MUROYA,JAPAN　Fukushima
HCiffoni,Singapore
RCdeWinter,In your dreams...
SubbaraoSomela,"visakhapatnam, andhrapradesh."
SubbaraoSomela,"visakhapatnam, andhrapradesh."
Parsley004,Singapore
Parsley004,Singapore
Parsley004,Singapore
organicslant,The Burbs
BaronTrader,NEW YORK
japsradioactiv1,Earth
japsradioactiv1,Earth
japsradioactiv1,Earth
japsradioactiv1,Earth
japsradioactiv1,Earth
japsradioactiv1,Earth
allan_crawshaw,"Victoria, B.C."
merijoyce,Tokyo (だけど一年の半分は海外)
merijoyce,Tokyo (だけど一年の半分は海外)
merijoyce,Tokyo (だけど一年の半分は海外)
merijoyce,Tokyo (だけど一年の半分は海外)
auron83591234,Canton
auron83591234,Canton
XHscitech,"Headquartered in Beijing, PRC"
TheJayCalledLee,Tokyo
marcovloothuis,🇦🇺 Australia  
marcovloothuis,🇦🇺 Australia  
marcovloothuis,🇦🇺 Australia  
marcovloothuis,🇦🇺 Australia  
marcovloothuis,🇦🇺 Australia  
marcovloothuis,🇦🇺 Australia  
marcovloothuis,🇦🇺 Australia  
marcovloothuis,🇦🇺 Australia  
neng37766673,日本 東京
JayTCullen,"Victoria, BC Canada"
JayTCullen,"Victoria, BC Canada"
JayTCullen,"Victoria, BC Canada"
jenkers_en,San Francisco
jenkers_en,San Francisco
jenkers_en,San Francisco
jenkers_en,San Francisco
peace_boat,"Tokyo, Japan"
peace_boat,"Tokyo, Japan"
PressenzaIPA,"Quito, Ecuador"
DrumEQ,Land of Cider
KameT2008,日本 東京
smarsilia,"Liberty, TX"
NinjaEddie1,Japan
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
Y0urAnonOPS,127.0.0.0
CGTN_Dialogue,Beijing
PacGeopolitics,"Port Moresby, PNG"
PacGeopolitics,"Port Moresby, PNG"
PacGeopolitics,"Port Moresby, PNG"
PacGeopolitics,"Port Moresby, PNG"
AmnestyNZ,Auckland
AmnestyNZ,Auckland
AmnestyNZ,Auckland
AmnestyNZ,Auckland
AmnestyNZ,Auckland
AmnestyNZ,Auckland
GingerMEdwin,Land of poutine & politeness.
CMA_Social,"Los Angeles, CA"
PlanetPonzi,"London, UK"
PlanetPonzi,"London, UK"
pfsmet,Gent - Belgium
takuarm,"Kelowna, BC"
QContrarian,"Washington, DC"
JamesBuysBonds,"Montréal, Québec"
aaas,"Washington, D.C."
NadiaHo82672753,Earth I Think 
vines_realty,PLANO
sid_shenoy,"Bangalore, India "
TheGreenITGuy,"Austin, TX"
atulabhas,The United States
JoshuaBrunken,오마하 AKA Omaha 
rblumel,USA
Momojoro1,대한민국
ctmock,"Chicago, IL"
bitividi,"New York, USA"
KDRose1,USA
0X7E7E,People's Republic of China
WalterSchwabe,Treaty 6/Edmonton
nikitsh,"Here, there, everywhere! "
GamerSpaced,Sol
airters,Madrid
neednewshorts,Occupied Ak-Chin land
AsiaTodayOnCGTN,Beijing
AsiaTodayOnCGTN,Beijing
AsiaTodayOnCGTN,Beijing
tampabaybucsfan,Texas/Florida
EPAresearch,11 states + DC
EPAresearch,11 states + DC
EPAresearch,11 states + DC
EPAresearch,11 states + DC
PeninsulaQatar,Qatar
PeninsulaQatar,Qatar
marczak_rob,United States
the_hindu,"Chennai, India"
the_hindu,"Chennai, India"
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
SilingWu,Hangzhou | Zhejiang | PRC 🇨🇳
cy_beh,🌏ΔxΔp ≥ ħ/2🌎
ChinaTikTok2,"Central Region, Singapore"
Gjallarhornet,"Helsingborg, Skåne Sweden"
Gjallarhornet,"Helsingborg, Skåne Sweden"
Gjallarhornet,"Helsingborg, Skåne Sweden"
Gjallarhornet,"Helsingborg, Skåne Sweden"
Gjallarhornet,"Helsingborg, Skåne Sweden"
VikingInFL,In a Gadda da Vida
DedEndStreet,"San Antonio, TX"
SeekingJustPath,"Freetown, Sierra Leone"
InsiderAsia,Singapore
dw_business,"Berlin, Germany"
dw_business,"Berlin, Germany"
JerrellZod,At Gold's Gym making gains.
JerrellZod,At Gold's Gym making gains.
JerrellZod,At Gold's Gym making gains.
JerrellZod,At Gold's Gym making gains.
JerrellZod,At Gold's Gym making gains.
threadreaderapp,Wherever threads are written..
jamespickett,"New York, New York"
ThoriumNetwork,Switzerland
yunqi_qiu,"北京, 中华人民共和国"
yunqi_qiu,"北京, 中华人民共和国"
yunqi_qiu,"北京, 中华人民共和国"
yunqi_qiu,"北京, 中华人民共和国"
yunqi_qiu,"北京, 中华人民共和国"
yunqi_qiu,"北京, 中华人民共和国"
yunqi_qiu,"北京, 中华人民共和国"
NucNetNews,Brussels
NucNetNews,Brussels
NucNetNews,Brussels
G4Globalism,London
G4Globalism,London
G4Globalism,London
G4Globalism,London
G4Globalism,London
G4Globalism,London
Carcru1118,"Geneva, Switzerland"
DDIndialive,"New Delhi, India"
DDIndialive,"New Delhi, India"
Fffrank_Li,Nagoya
Fffrank_Li,Nagoya
Fffrank_Li,Nagoya
Fffrank_Li,Nagoya
kevpar,"Chigasaki, Japan"
RMBlaber56,"Northamptonshire, England."
JiapingSun,Netherlands
Jerubbaal2,"Cali, Valle del Cauca"
Jerubbaal2,"Cali, Valle del Cauca"
seshat360,"Austin, Tx"
climatemorgan,"Amsterdam, The Netherlands"
climatemorgan,"Amsterdam, The Netherlands"
climatemorgan,"Amsterdam, The Netherlands"
dna,India
RusEmbUSA,"Washington, DC"
RusEmbUSA,"Washington, DC"
RusEmbUSA,"Washington, DC"
Gbaghazi,Tunisia
_LiveLifeMag,Manchester
brightKNIGHT124,Undisclosed
AndryMerlin,Mexico
foraggio_f,Piemonte - Piedmont
CoRouis,Geneve🇨🇭Mihama🐭法人bank銀座🏢
rajat_jn,Delhi
murakamiwood,Kawehnóhkwes tsi kawè:note
murakamiwood,Kawehnóhkwes tsi kawè:note
murakamiwood,Kawehnóhkwes tsi kawè:note
murakamiwood,Kawehnóhkwes tsi kawè:note
tameryazar,Turkey-Israel
BeAnEarthNut,Long Island New York
BeAnEarthNut,Long Island New York
Sediment_Sheep,北京 中国
finteched,"The Spectrum, England "
finteched,"The Spectrum, England "
EmiHermes,"Düsseldorf, Alemania"
zhang_heqing,Pakistan
jamesinparis,Paris
statecraftdaily,"Mumbai, India"
Bobbin1224,Kobe→CO/OK→VＡ→Kobe
SFSK8rGrrl,"San Franpsycho... ""Allegedly"""
SFSK8rGrrl,"San Franpsycho... ""Allegedly"""
femiokes,"London, UK"
g_costanz,Brussels 
g_costanz,Brussels 
SustainUKorg,UK
rikkimoore666,"Maidstone, South East"
DrHeynenStrat,Dr. Heynen EI
t__m_a_y,"Oakland, CA"
greenplanetpr,London
miyatanaka0803,"Washington, DC"
miyatanaka0803,"Washington, DC"
miyatanaka0803,"Washington, DC"
LockdownFace,Midgard
sunmanpatu,"Queens, New York"
zzxang86,Beijing
zzxang86,Beijing
zzxang86,Beijing
illuminol,Sydney
ayu_ishiwatari,tokyo
NEWSam_English,Armenia
KhumicM,zhengzhou
KhumicM,zhengzhou
KhumicM,zhengzhou
itaegun,"Seoul, Korea"
rafaelmgrossi,"Vienna, Austria"
rafaelmgrossi,"Vienna, Austria"
puporiccio,"Italia 🇮🇹, ☭🌍🌎🌏☭ "
puporiccio,"Italia 🇮🇹, ☭🌍🌎🌏☭ "
GreenGrounded,"Neuston, Oxidane, Deva Victrix"
ChinaPlusNews,"Beijing, China"
ChinaPlusNews,"Beijing, China"
ChinaPlusNews,"Beijing, China"
ChinaPlusNews,"Beijing, China"
ChinaPlusNews,"Beijing, China"
ChinaPlusNews,"Beijing, China"
ChinaPlusNews,"Beijing, China"
MrJnow,"Alberta, Canada"
Cronin617,"Boston,MA"
journeyheart,Cyberspace
journeyheart,Cyberspace
Dylakk,"Parts Unknown, United States"
NewsPerpetual,South Africa
NewsPerpetual,South Africa
RagefulMagi,"Tokyo, Japan"
RagefulMagi,"Tokyo, Japan"
RagefulMagi,"Tokyo, Japan"
Sherryovercome,"California, USA"
Sherryovercome,"California, USA"
XjReport,XINJIANG
XjReport,XINJIANG
enjiesong,"北京, 中华人民共和国"
enjiesong,"北京, 中华人民共和国"
enjiesong,"北京, 中华人民共和国"
enjiesong,"北京, 中华人民共和国"
SAMSoceannews,"Oban, Scotland"
SAMSoceannews,"Oban, Scotland"
PHSpacking,"Suzhou, China"
Indsamachar,India
airnewsalerts,"New Delhi, India"
airnewsalerts,"New Delhi, India"
MelanieJin2,"Dublin City, Ireland"
Xinenboo,Shanghai China
Xinenboo,Shanghai China
Xinenboo,Shanghai China
Xinenboo,Shanghai China
Xinenboo,Shanghai China
Xinenboo,Shanghai China
Hong_Kong97,🌎
peterwardgd,Northwich Cheshire UK
BerimVega,Aotearoa
BerimVega,Aotearoa
hI81WhjWjTkeI9J,"zhengzhou,henan,China"
hI81WhjWjTkeI9J,"zhengzhou,henan,China"
OsDiste,Roma
1Blue_Green,GMT +8 
Frontlinestory,"Beijing, China"
Frontlinestory,"Beijing, China"
Frontlinestory,"Beijing, China"
ilRosano,"Bologna, Italy"
Monkey_King666,South China
BiancaJoyner13,Sydney
IWAHQ,"London, UK"
shen_shiwei,"Beijing, China "
shen_shiwei,"Beijing, China "
Stig_sen,"Barcelona,Espana"
JefeAgui,Mexico/CostaRica/'Straya/USA
htgromm9,"Christchurch City, New Zealand"
htgromm9,"Christchurch City, New Zealand"
ahmedabadmirror,"Ahmedabad, Gujarat"
SearchRapusia,Stellenbosch - South Africa
CDAfricaNews,"Nairobi, Kenya"
IG95lSMlecMnf10,丸太共和国
Gax67378810,"Shandong, China"
bob03929586,La où l’on ne m’attend pas😇
LionelFatton,Geneva
s_smoker,"California, USA"
usao2017,"British Columbia, Canada"
rex_xie0727,People's Republic of China
paris16eme2,Japan
paris16eme2,Japan
paris16eme2,Japan
paris16eme2,Japan
BNF75,France
BNF75,France
BNF75,France
BNF75,France
BNF75,France
BNF75,France
ramon_wilhelm,Germany
CliffKMann,"Sydney, Australia"
danip2303,"Rieti, Italia "
DeloneStan,"Chicago, IL"
DeloneStan,"Chicago, IL"
DeloneStan,"Chicago, IL"
DeloneStan,"Chicago, IL"
DeloneStan,"Chicago, IL"
DeloneStan,"Chicago, IL"
DeloneStan,"Chicago, IL"
AJWasahi,Tokyo's Tsukiji district
AJWasahi,Tokyo's Tsukiji district
AJWasahi,Tokyo's Tsukiji district
AJWasahi,Tokyo's Tsukiji district
AJWasahi,Tokyo's Tsukiji district
indino_matteo,"Torino, Piemonte"
SeaHedger,Singapore
GeorgeSeah88,Singapore
waifai,new york
waifai,new york
waifai,new york
realZach_Chao,"In 🇲🇾, 🇹🇼,🇭🇰 or 🇨🇳"
SpokespersonCHN,中国，北京 Beijing PRC
SpokespersonCHN,中国，北京 Beijing PRC
1000news_de,Bad Homburg v. d. H.
Ethan0309Uobcs,"London, England"
LuckySonicosmos,"Uttar Pradesh, India 🇮🇳"
manyee0921,Shen Zhen
lkbj07,Sri Lanka
B7Toi,Fujian
bojacobs,@globalhibakusha
libijian2,"St.20,Block-4,Clifton,Karachi"
libijian2,"St.20,Block-4,Clifton,Karachi"
libijian2,"St.20,Block-4,Clifton,Karachi"
shinjennie,views my own
_jacobsanders_,"Pennsylvania, USA"
takoshi139,"Tokyo, Japan"
Anthony_tech2,USA
Anthony_tech2,USA
Anthony_tech2,USA
BCWildfireWkly,"British Columbia, Canada"
BCWildfireWkly,"British Columbia, Canada"
JackBrzezinski,Chicago IL
mlw975,"Robinson, TX"
kammanfung,Hong Kong
kammanfung,Hong Kong
PaulHuangReport,"Kaohsiung City, Taiwan"
MuttMan72,Now Earth
VietnamNewsVNS,Vietnam
BrycenBartolome,"Portland, OR"
KalvStranger,Tokyo
KalvStranger,Tokyo
BeijingReview,Worldwide
Kingfashion90,"New Delhi, India"
BEEHIVETOURS,LV USA
shayeharty,Unceded Wurundjeri Land
FoEAsiaPacific,Malaysia
The_Japan_News,"Tokyo, Japan"
blairpalese,"Sydney, Australia"
Sue93244126,Guangzhou
joannabasile,Music City
_ritmo_,"Death Cult, Brasil"
tkatsumi06j,Clubhouse: @givingtreeintnl
billtong15,Canada
momo_factory,대한민국
CurtinMedia,Curtin University
Sophia78105890,Zhengzhou
missroze_,Melbourne
hotleadenema,"Wall Street, NY, USA"
jeanneyacoubou,USA
Khumic1,Zhengzhou，Henan ，China
allergytonews,Moon 🌑
rider_40,東京 千代田区
Mike_G_YYC,"Calgary, Canada"
PeaceWa89515519,Universal. Everywhere 😏
sonnpinn,日本
Botong_Zhao,The Greater China Region
sustainablesuzy,"Petaluma, CA"
HanPeng15040090,"Washington, DC"
news_ntd,"New York, NY"
Cinqscories,"Paris, France"
HunterHGrey,Seattle
l8sing,Days Before Rodeo
andyfullmetal,"Sydney, New South Wales"
firstpunkyangel,Dauborn/Hessen/Germany
halcyonirisss,The Netherlands
quotes_chomsky,Beyond the Doctrinal Framework
quotes_chomsky,Beyond the Doctrinal Framework
ILA_Canada,Canada
ILA_Canada,Canada
lytc261695065,China
VegasVisions,"Las Vegas, Nevada"
VegasVisions,"Las Vegas, Nevada"
VegasVisions,"Las Vegas, Nevada"
VegasVisions,"Las Vegas, Nevada"
hozhor,North Pacific Ocean
_kawo3,おとな
menghu_nankuru,vagabond 前科(アカウント凍結) 3犯
Ryan_W_Tang,"Adelaide, South Australia"
Faster_Bunny,"Toronto, ON 🇨🇦"
Tweet_Father,USA
hikaju,Australia
shonquis,Istanbul/Brooklyn/San Fran 
jasperrosa,Spain
spartacus598,"Bourbon City, Kentucky"
SeafoodHeadline,"Lynnwood, WA"
seatechcorp,"Lynnwood, WA"
MarceTyS,"Viña del Mar, Chile"
MarceTyS,"Viña del Mar, Chile"
sleep_soothing,United States
sleep_soothing,United States
idrobinhood,"Idaho, USA"
MoRaY1959,In the Middle of Nowhere
theasianherald,India
GiuseppeArevole,Polistena (RC)
Baka_62,The Netherlands
Baka_62,The Netherlands
gruesomegull,world citizen
pdeppisch,"Ontario, Canada"
BaboonLibido,Welcome to wherever I am...
nmsonline,nick.stylianou@sky.uk
TrudiBishop007,Earth
TheIdealist_0,Global
TortSusan,West UK
coloradofree,Duranged CO
mfly1971,"Memphis, TN"
mfly1971,"Memphis, TN"
mfly1971,"Memphis, TN"
YujiangZhu,"Stratford, London"
WeatherRadarUS,"Miami, Florida"
SpaceOttie,SoCal
ninonaprea,Los Angeles
JackKruf,"Breda, The Netherlands"
TheLaughMakers,"Studio City, California"
TheLaughMakers,"Studio City, California"
TheLaughMakers,"Studio City, California"
ziontree,"South West, England"
winstonmoreton,#Gisborne Tairawhiti - East Co
winterlongone,sol 3
JaccoTon,Waskemeer
Chris_UK_,Essex
SergioGussoni,Milano
kaplanikids,NYC 🍎🗽❣️
VinnieGreen,"Fergus Ontario, Canada"
TheGlobalSpring,"Berkeley, CA"
thenewstribe,"Islamabad, Pakistan"
temari_hn,神奈川県
ccbigcam,"Scotland, United Kingdom"
LooTina,"Vancouver, Canada"
niraj4all,Silvassa
QiMi64563215,"City of London, London"
QiMi64563215,"City of London, London"
QiMi64563215,"City of London, London"
QiMi64563215,"City of London, London"
TimMaddog,Tâi-ôan-kok • Taiwan • 台灣國
JustSayingtit,This blue planet
i_nautilus,England
MendacityAbout,"On diverse inclusive culture, "
HiroM_IE_UK,/lost+found
jamesnt,the #Net
circlesmiler,Rostock/Germany
JadeJasmine111,"Melbourne, Victoria"
JadeJasmine111,"Melbourne, Victoria"
VicGreensEDA,"Victoria, British Columbia"
staymediang,"Lagos, Nigeria"
CartoVista,"Gatineau, Québec"
MrSalmanShah2,"Dhaka, Bangladesh"
JohnBasham,"Fort Worth, TX"
jftaveira1993,Portugal
jftaveira1993,Portugal
PigeonExpress_,online
cosmicfirepeace,Earth
JukkaPartanen3,"Kerava, Finland"
saramo,"Essex, England"
YangYan60107172,"Markham, Ontario"
LoraInAlberta,Alberta
NewsHamster1,"Bengaluru, India"
Speak_Visually,"New Orleans, LA"
hyumikosz,📂 𝗦𝗧𝗥𝗔𝗬 𝗞𝗜𝗗𝗦! 私の5人の女の私の悲しい日々を明るくする5人の天使 人の女の子がファンのために才能と喜びを手にしています 𝖬𝖸 𝖡𝖮𝖸𝖲 % 彼らは素晴らし曲を作るだけで
RogueBalam,LatAm/Mexico 
Kelly_Li,"Los Angeles, CA "
SeaElbeeHillsea,Hillsea
NikSense8,New Mexico
EmaDelRosso,"Amsterdam, The Netherlands"
StarValueAU,"starvalue@yahoo.com.au, starvalueau@gmail.com"
shocklaka,Cloud
IntlLawMatters,United States
jamiegray,"CT, USA"
kuwaittimesnews,Kuwait
Parismom2,"Regina, Saskatchewan"
Erwin73_,Hell and Darkness
SchoolingDiana,"Washington, USA"
SchoolingDiana,"Washington, USA"
ScanlanWithAnA,"Glasgow, Scotland"
KRTpro_News,London
KRTpro_News,London
eightpix,Canada
DBigalous,"East St Louis, IL"
DBigalous,"East St Louis, IL"
GNBSocial,🌍
Bacon4Pres,Cast Iron Skillet (Chicago)
sure_winning1,"Kano, Nigeria"
RohitPa14294783,Nallasopara  Mumbai
warrior2_writer,"Pennsylvania, USA"
warrior2_writer,"Pennsylvania, USA"
warrior2_writer,"Pennsylvania, USA"
SaveGaza55,"Palestine , Gaza"
julienjr,Lebanon
PinePinion,England
OSBAuthor,Eastern Pennsylvania
OSBAuthor,Eastern Pennsylvania
CaringInfo,CA
lluisahicart,Formentera Benicàssim II.BB
LatinReporters,Au soleil
GregoireMarcelo,"Cambridge, UK"
DanButcher2,New York City
seekdivinetruth,@Twitter SHADOW BANNED Me 🤬
Wingloss,Estoy aquí 
rohininworld,Tkaronto
EndlessTrees,Scotland
biscuits_09,Japan
biscuits_09,Japan
biscuits_09,Japan
LunaCreative,Perth Ontario Canada
GBADigitalMedia,South Africa
scriptyrose,United Kingdom
MickToledo,Amsterdam
WangChit121,Worldwide
IanBaker1983,"Essex, UK"
12MileGeo,Portland and other locations.
sabz832,🇩🇪
LIANJ73716718,"Athens, GA"
WashNewsLine,"Washington, DC"
WashNewsLine,"Washington, DC"
ZenithMediaCND,"Montreal, Quebec, Canada"
Djambo1990,"Berlino, Germania"
FW1SHINE,"Gardena, CA"
Seunawosikanews,"Lagos, Nigeria"
BibiMaghoo,Terra
YukaF24,Paris 
MarDuVill,Ciudad de México
BRIDGES_SDT,Hometown is the earth
CapitalPayton,"Connecticut, USA"
jun4_23,"London, England"
bossman_streetz,Worldwide
ljmabon,"Oban, Scotland"
ljmabon,"Oban, Scotland"
ljmabon,"Oban, Scotland"
Laurel_Standley,"Walnut Creek, CA"
MIT_SSP,"Cambridge, MA, USA"
SartreGodin,恶人谷
SartreGodin,恶人谷
CleGirl17,"Ohio, USA"
MichelaGallo20,Chile
MichelaGallo20,Chile
Anthonysfaraway,"Texas, USA"
KoichiroMatsu1,東京 渋谷区
danfaraci,"Washington, DC"
undercur,"London, UK"
thefortisautos,Nigeria
Tscott875,"Traverse City, MI"
GNgraphicnews,London
EvilWowWowWubzy,Knocking noggins on Nick Jr
Atheist1886,"Motherwell, Scotland"
DanielLPCQI,"The North, England"
Orano_usa,"Bethesda, MD"
be_elzabozo,"Piscataway, NJ"
JolerSharp,"Birmingham, England"
Sjladuke75Susan, NJ Shore
Chen1036108861,People's Republic of China
JmeDubya,Beautiful Southern Nevada
ACLRC,"Calgary, Alberta"
MYW2HMN,Detroit， MI
MYW2HMN,Detroit， MI
NavinSinghKhadk,London
Pe4_Br4in12,"New York, that's it."
HanyTheTigerMan,Norway_Oslo
SR_Jay,"Minneapolis, MN is home"
feng_yujia,"Stuttgart, Deutschland"
betassured01,"Abuja, Nigeria"
SteamFlyerJames,Savage Pellucidar 
sollog,Universe
robertropars,"Chicagoland, IL"
Leadman71,United States
WHOI,"Woods Hole, Mass."
bernieblac,Preston
RubenDArvizu,"California, USA"
BBCKasiaMadera,"London, England"
BBCKasiaMadera,"London, England"
HyperObserver,"Austin, Texas"
breButterfly,Connecticut
bigbluecleanup,Global
slainbyelf,Belfast
keanespirit,"Alderley Edge, Cheshire, Engla"
rjwaterstreet,Liverpool
indepen32792753, 中华人民共和国
France24_en,"Paris, France"
France24_en,"Paris, France"
France24_en,"Paris, France"
Anthony01375841,"Hong Kong, Guangzhou, SG"
GrahamElgin,North Eastern England
ajcomic,inside u
CarriWeatherwax,worldwide
Zez_Li,"Louisiana, USA"
Zez_Li,"Louisiana, USA"
Zez_Li,"Louisiana, USA"
Joeanthony_nyc,#StGeorge~#StatenIsland~#NYC
mjhall,802
FoxinMaang45,"Qingdao, Shandong"
LAHT,America Latina
davidstehle,NYC ✈️ Moab
holden_chow,Hong Kong SAR
QuipPonder,Amsterdam area
_badrick,"Queensland, Australia"
_badrick,"Queensland, Australia"
_badrick,"Queensland, Australia"
YunzhengC,"Henan, China"
Laurie_David,Los Angeles
ChrisWongsar,"Hong Kong, China"
ChrisWongsar,"Hong Kong, China"
ghosztbirdwiz,Parallel University
marmadukedando,London
craigtimes,St. Petersburg FL
bisamkatze,"天の川銀河内（いて座A*から25,640光年にある猫屋敷内）"
gomurciaspain,Spain
DButler1958,"Texas, USA"
prtcll,"Tokyo, Japan"
Jenisey123,"Long Beach, CA"
dargoh_sugo,Corea
JacksonBinting,New York USA
One_News_Page,"New York, USA"
One_News_Page,"New York, USA"
pomulholland,"Manhattan, NY"
CGTNTech,"Beijing, China"
simontsein21,WUH
evltwnHD1,the Cave
PrancerPaw,"California, USA"
KristianHarstad,London
mcdpeach,"Hilltop, Tacoma, WA"
u7YQusxcUpJz2xu,神奈川県 逗子市
jtatsuno,USA
SapphoMedusa,Pray for the World
timebendtowards,SGP | ex-Edinburgh; Oregon
timebendtowards,SGP | ex-Edinburgh; Oregon
paslapulpe,France Frankrike
Justis4u2,#FreeMeds #IsraelWarCrimes#PPE
ride_stuff,West
humanspan,"Bellwether State, USA"
distantshores,"Te Whanganui-ā-Tara, Aotearoa"
williamat11,Earth
williamat11,Earth
williamat11,Earth
williamat11,Earth
williamat11,Earth
BetweenTheSun,USA
TopFeaturedcom,Top Featured Businesses: GO 👉
Humanfactor7,Montreal & Cambridge (MA)
Ms_ShirleyLoh,NYC
tafrishaala,India
SUST4IN,Spain
kmtatri,Suomi | Finland 
foeeurope,Brussels
lesnla,"Boston, MA"
PoliticalCupid,Floating around somewhere 
EveningStandard,"London, United Kingdom"
AFP,France
KevinMonk,"Whitstable, Kent, UK"
StarSparkle_UK,Sheffield
StarSparkle_UK,Sheffield
tezuma75,"San Francisco, singapore "
mwcartoons,Nederland
HouseOfStorm,Mars
tdt4023,"Scottsdale,AZ"
crooksandliars,U.S.A.
wadimarndt,"Nürnberg, Bayern"
wadimarndt,"Nürnberg, Bayern"
wadimarndt,"Nürnberg, Bayern"
eTravelAlerts,Worldwide
HenriApophenius,"LA, Telluride, Surrey & Here "
RobertMargolis,New York
austindetrick2,"广东, 中华人民共和国"
rosamourlam,Outer space
Martian_______,"London, England"
womanbecool,"New York, NY"
trutherbotnet,the internets
UncutGlobe,United States
KiwiPMI,"Toronto, Canada"
BethPapaleo,"NoLIta, Manhattan"
heraldscotland,Scotland
MidwestProle,"Ohio, USA"
S_ProXy,東京 中央区
S_ProXy,東京 中央区
S_ProXy,東京 中央区
bradrubinson,"Boynton Beach, FL"
Mikeuntold,Little England
newsbluntmedia,India
informedvoting,New York City
BonbonMichele,"Palo Alto, CA"
Antipiretico,Chile
kofak_youseff,T.O. and Winters in FLA baby! 
MrXBlac,Ubiquitous
SocialnnPolitic,"Austin, TX"
KDallasHammond,Detroit MI USA
KDallasHammond,Detroit MI USA
disaster_lawyer,Upstate
disaster_lawyer,Upstate
socialnn,"Austin, Texas, USA"
SBrother27,Berlin
NegroDeckard,"Copia Feliz del Eden, le dicen"
charluv2011,California by way of Belize
No_25kiyoko,日本
benavides_marta,el salvador 
benavides_marta,el salvador 
benavides_marta,el salvador 
itsnoahagain,North Jersey
BCNewsWire,Canada
rural51,The Land of Cheese
kurian_v,"Tokyo-to, Japan"
kurian_v,"Tokyo-to, Japan"
Di2022Di,"Los Angeles, CA"
Di2022Di,"Los Angeles, CA"
AGirlAndHerPets,Azeroth
HoustonsJoe,"South Houston, TX"
sharjah24,دولة الإمارات العربية المتحدة
sharjah24,دولة الإمارات العربية المتحدة
ValeryMell1,E.Romagna-IT - 
EnergyJvd,Europe
OmarShahkar,"Islamabad, Pakistan"
OmarShahkar,"Islamabad, Pakistan"
OmarShahkar,"Islamabad, Pakistan"
Martial_Police,Unfaithful4Lyf
mia_deplorable,Illinois
youngpontiff,Detroit via Wall Street
MikeRimbaud1,New York City
GraviolaDOTfi,"Espoo, Suomi"
MdHanna31785267,"Dhaka, Bangladesh"
arnopeck,Firenze
SpinItSocial,NY/NJ
LanceASchart,"Chicago, IL USA"
Indiannewsnetw2,"Bhopal, India"
LkWarm,"Rome, Italy - Beaulieu, France"
